id,name,team,pos,matchup,age,ssn-gms,pass-2pt,pass-att,pass-cmp,pass-1d,pass-int,pass-sck,pass-td,pass-yds,pass-y/att,rush-2pt,rush-2pt,rush-car,rush-1d,rush-td,rush-yds,rec-1d,rec-rec,rec-td,rec-yds,kr-td,kr-yds,pr-td,pr-yds,kck-xpa,kck-xpc,kck-xpm,kck-fga,kck-fgc,kck-fgm,tmd-2pr,tmd-blk,tmd-fmf,tmd-fmr,tmd-int,tmd-pa,tmd-sck,tmd-saf,tmd-td,tmd-ya,ppg
MusgLu00,Luke Musgrave,GB,te,@ 10:34 PM EDT,23,15.6,,,,,,,,,,,,,,,,24.7,43.4,3.0,479.6,,,,,,,,,,,,,,,,,,,,,7
SantCa44,Cairo Santos,CHI,pk,@ 10:34 PM EDT,31,16.5,,,,,,,,,,,,,,,,,,,,,,,,35.1,33.4,,29.7,25.3,4.5,,,,,,,,,,,6.42
KnoxDa00,Dawson Knox,BUF,te,@ 10:34 PM EDT,26,15.9,,,,,,,,,,,,,,,,23.0,39.8,4.2,440.6,,,,,,,,,,,,,,,,,,,,,6.82
HarrDa01,Damien Harris,BUF,rb,@ 10:34 PM EDT,26,14.6,,,,,,,,,,,,118.3,26.6,4.9,539.5,5.7,14.1,0.3,97.5,,,,,,,,,,,,,,,,,,,,,7.46
FergJa01,Jake Ferguson,DAL,te,@ 10:34 PM EDT,24,16.3,,,,,,,,,,,,,,,,23.4,43.1,3.8,428.2,,,,,,,,,,,,,,,,,,,,,6.67
HodgIs00,Isaiah Hodgins,NYG,wr,@ 10:34 PM EDT,25,15.9,,,,,,,,,,,,,,,,24.1,42.6,3.3,461.2,,,,,,,,,,,,,,,,,,,,,6.8
HopkDu44,Dustin Hopkins,CLE,pk,@ 10:34 PM EDT,33,17.0,,,,,,,,,,,,,,,,,,,,,,,,37.8,36.1,,29.2,24.1,5.2,,,,,,,,,,,6.37
WillJa05,Jamaal Williams,NO,rb,@ 10:34 PM EDT,28,15.2,,,,,,,,,,,,123.2,24.9,5.2,490.2,6.5,15.8,0.3,109.7,,,,,,,,,,,,,,,,,,,,,7.09
McLaCh44,Chase McLaughlin,TB,pk,@ 10:34 PM EDT,27,16.3,,,,,,,,,,,,,,,,,,,,,,,,33.6,32.5,,30.9,25.1,5.8,,,,,,,,,,,6.34
CampPa00,Parris Campbell,NYG,wr,@ 10:34 PM EDT,26,15.3,,,,,,,,,,,,2.0,0.5,,13.2,24.5,43.1,2.4,481.5,,,,,,,,,,,,,,,,,,,,,7
WillJa09,Jameson Williams,DET,wr,@ 10:34 PM EDT,22,10.3,,,,,,,,,,,,3.2,0.8,,18.8,22.8,33.3,3.6,505.2,,,,,,,,,,,,,,,,,,,,,10.44
WilsMi01,Michael Wilson,ARI,wr,@ 10:34 PM EDT,23,16.3,,,,,,,,,,,,,,,,24.6,42.7,2.6,488.3,,,,,,,,,,,,,,,,,,,,,6.58
SpeaTy00,Tyjae Spears,TEN,rb,@ 10:34 PM EDT,23,15.5,,,,,,,,,,,,81.9,16.4,2.4,350.4,12.7,26.9,1.5,214.5,,,,,,,,,,,,,,,,,,,,,6.85
GrupBl00,Blake Grupe,NO,pk,@ 10:34 PM EDT,24,17.0,,,,,,,,,,,,,,,,,,,,,,,,36.9,34.9,,29.5,23.7,5.7,,,,,,,,,,,6.24
FantNo00,Noah Fant,SEA,te,@ 10:34 PM EDT,25,16.3,,,,,,,,,,,,,,,,23.0,42.2,3.6,423.1,,,,,,,,,,,,,,,,,,,,,6.52
SlyeJo44,Joey Slye,WAS,pk,@ 10:34 PM EDT,27,16.8,,,,,,,,,,,,,,,,,,,,,,,,31.0,28.4,,30.5,25.7,4.8,,,,,,,,,,,6.21
MitcEl00,Elijah Mitchell,SF,rb,@ 10:34 PM EDT,25,13.9,,,,,,,,,,,,122.7,26.9,4.3,564.1,4.7,11.8,0.2,83.2,,,,,,,,,,,,,,,,,,,,,7.37
DellNa00,Tank Dell,HOU,wr,@ 10:34 PM EDT,24,16.8,,,,,,,,,,,,1.5,0.3,,7.0,22.9,38.6,2.5,467.6,,94.3,0.1,39.3,,,,,,,,,,,,,,,,,6.23
AllgTy00,Tyler Allgeier,ATL,rb,@ 10:34 PM EDT,23,15.5,,,,,,,,,,,,125.7,26.7,3.7,573.9,4.8,11.6,0.3,88.8,,,,,,,,,,,,,,,,,,,,,6.53
GesiMi00,Mike Gesicki,NE,te,@ 10:34 PM EDT,28,15.6,,,,,,,,,,,,,,,,22.1,38.5,3.3,427.4,,,,,,,,,,,,,,,,,,,,,6.47
OttoCa00,Cade Otton,TB,te,@ 10:34 PM EDT,24,15.9,,,,,,,,,,,,,,,,22.6,41.9,2.9,419.6,,,,,,,,,,,,,,,,,,,,,6.34
ShahRa00,Rashid Shaheed,NO,wr,@ 10:34 PM EDT,25,16.7,,,,,,,,,,,,5.4,1.4,0.0,34.1,21.5,33.7,2.6,461.8,0.1,293.9,0.2,111.8,,,,,,,,,,,,,,,,,6.32
FolkNi44,Nick Folk,TEN,pk,@ 10:34 PM EDT,39,17.0,,,,,,,,,,,,,,,,,,,,,,,,35.0,33.7,,26.6,22.2,4.4,,,,,,,,,,,5.9
HardMe00,Mecole Hardman Jr.,KC,wr,@ 10:34 PM EDT,25,16.7,,,,,,,,,,,,2.7,0.7,,17.0,21.2,33.2,2.9,453.0,0.1,274.7,0.1,85.2,,,,,,,,,,,,,,,,,6.31
ErtzZa00,Zach Ertz,ARI,te,@ 10:34 PM EDT,32,15.0,,,,,,,,,,,,,,,,21.2,40.0,3.1,383.8,,,,,,,,,,,,,,,,,,,,,6.47
ClayCh01,Chase Claypool,MIA,wr,@ 10:34 PM EDT,25,15.9,,,,,,,,,,,,2.3,0.6,,14.8,20.9,34.5,3.0,428.2,,,,,,,,,,,,,,,,,,,,,6.07
BoswCh44,Chris Boswell,PIT,pk,@ 10:34 PM EDT,32,17.0,,,,,,,,,,,,,,,,,,,,,,,,27.2,25.8,,27.4,23.5,3.9,,,,,,,,,,,5.67
CarlAn44,Anders Carlson,GB,pk,@ 10:34 PM EDT,25,16.8,,,,,,,,,,,,,,,,,,,,,,,,33.0,31.0,,26.3,21.8,4.5,,,,,,,,,,,5.66
RobiAl02,Allen Robinson II,PIT,wr,@ 10:34 PM EDT,30,14.4,,,,,,,,,,,,,,,,21.7,37.0,2.5,437.9,,,,,,,,,,,,,,,,,,,,,6.67
NacuPu00,Puka Nacua,LAR,wr,@ 10:34 PM EDT,22,16.1,,,,,,,,,,,,2.6,0.8,0.3,13.0,20.8,35.0,2.4,424.0,0.1,113.6,0.1,48.3,,,,,,,,,,,,,,,,,6.12
BourKe00,Kendrick Bourne,NE,wr,@ 10:34 PM EDT,28,15.9,,,,,,,,,,,,3.7,1.0,0.2,21.2,20.8,35.3,2.5,419.5,,,,,,,,,,,,,,,,,,,,,5.99
HubbCh00,Chuba Hubbard,CAR,rb,@ 10:34 PM EDT,24,16.6,,,,,,,,,,,,113.2,21.3,2.5,466.8,8.1,18.3,0.2,142.2,,12.6,,,,,,,,,,,,,,,,,,,6.14
MayeMi00,Michael Mayer,LV,te,@ 10:34 PM EDT,22,15.9,,,,,,,,,,,,,,,,20.5,36.5,3.3,388.6,,,,,,,,,,,,,,,,,,,,,5.95
SlayDa00,Darius Slayton,NYG,wr,@ 10:34 PM EDT,26,15.6,,,,,,,,,,,,,,,,21.7,34.8,2.2,460.8,,,,,,,,,,,,,,,,,,,,,6.03
MaheBr44,Brett Maher,FA,pk,@ 10:34 PM EDT,33,16.8,,,,,,,,,,,,,,,,,,,,,,,,30.5,29.1,,25.7,21.4,4.3,,,,,,,,,,,5.49
JohnRo07,Roschon Johnson,CHI,rb,@ 10:34 PM EDT,22,15.5,,,,,,,,,,,,89.8,19.3,3.0,406.6,7.5,16.9,0.8,130.6,,,,,,,,,,,,,,,,,,,,,6
FairKa99,Ka&apos;imi Fairbairn,HOU,pk,@ 10:34 PM EDT,29,17.0,,,,,,,,,,,,,,,,,,,,,,,,27.1,25.3,,26.5,22.5,4.0,,,,,,,,,,,5.47
AtweTu00,Tutu Atwell,LAR,wr,@ 10:34 PM EDT,24,16.7,,,,,,,,,,,,6.6,1.6,0.0,37.9,20.4,31.3,2.1,450.4,,56.8,,16.5,,,,,,,,,,,,,,,,,5.82
HyatJa00,Jalin Hyatt,NYG,wr,@ 10:34 PM EDT,22,15.9,,,,,,,,,,,,0.8,0.1,,1.7,20.4,32.7,2.2,434.7,,,,,,,,,,,,,,,,,,,,,5.63
JoneMa02,Marvin Jones Jr,FA,wr,@ 10:34 PM EDT,33,15.6,,,,,,,,,,,,,,,,19.3,31.6,3.0,399.1,,,,,,,,,,,,,,,,,,,,,5.71
BerrBr00,Braxton Berrios,MIA,wr,@ 10:34 PM EDT,28,16.8,,,,,,,,,,,,2.7,0.6,0.2,12.0,18.6,34.7,2.7,344.2,0.0,58.3,0.2,137.9,,,,,,,,,,,,,,,,,5.44
RiceRa01,Rashee Rice,KC,wr,@ 10:34 PM EDT,23,15.6,,,,,,,,,,,,,,,,19.4,31.9,2.6,402.2,,,,,,,,,,,,,,,,,,,,,5.6
MillKe00,Kendre Miller,NO,rb,@ 10:34 PM EDT,21,15.5,,,,,,,,,,,,96.6,19.2,2.5,416.1,6.8,16.0,0.3,117.1,,,,,,,,,,,,,,,,,,,,,5.55
EdwaCl00,Clyde Edwards-Helaire,KC,rb,@ 10:34 PM EDT,24,14.9,,,,,,,,,,,,67.6,14.3,2.6,291.9,8.7,19.1,1.3,147.3,,,,,,,,,,,,,,,,,,,,,5.78
PennRa00,Rashaad Penny,PHI,rb,@ 10:34 PM EDT,27,13.6,,,,,,,,,,,,97.6,24.2,4.1,501.0,2.0,5.9,0.1,44.5,,,,,,,,,,,,,,,,,,,,,6.22
HollMa00,Mack Hollins,ATL,wr,@ 10:34 PM EDT,30,15.6,,,,,,,,,,,,,,,,19.1,31.3,2.1,403.0,,,,,,,,,,,,,,,,,,,,,5.4
KellJo01,Joshua Kelley,LAC,rb,@ 10:34 PM EDT,25,16.6,,,,,,,,,,,,95.9,17.7,2.4,380.9,6.9,16.3,0.4,115.5,,62.7,,,,,,,,,,,,,,,,,,,5.33
PattCo00,Cordarrelle Patterson,ATL,rb,@ 10:34 PM EDT,32,16.6,,,,,,,,,,,,49.7,10.5,1.7,220.4,11.3,24.2,1.1,195.6,0.1,397.0,,,,,,,,,,,,,,,,,,,5.31
MetcJo00,John Metchie III,HOU,wr,@ 10:34 PM EDT,23,15.0,,,,,,,,,,,,0.1,0.0,,0.9,18.9,32.1,1.7,391.4,,,,,,,,,,,,,,,,,,,,,5.45
CobbRa00,Randall Cobb,NYJ,wr,@ 10:34 PM EDT,33,15.3,,,,,,,,,,,,,,,,17.6,31.4,2.5,341.8,,,,,,,,,,,,,,,,,,,,,5.27
EdwaGu00,Gus Edwards,BAL,rb,@ 10:34 PM EDT,28,14.7,,,,,,,,,,,,102.4,22.9,3.2,491.6,2.2,5.9,0.1,50.3,,,,,,,,,,,,,,,,,,,,,5.38
LikeIs00,Isaiah Likely,BAL,te,@ 10:34 PM EDT,23,15.9,,,,,,,,,,,,,,,,16.8,31.3,2.7,310.1,,,,,,,,,,,,,,,,,,,,,4.93
MarsTe00,Terrace Marshall Jr,CAR,wr,@ 10:34 PM EDT,23,14.7,,,,,,,,,,,,0.7,0.2,0.0,4.7,17.7,27.3,1.8,394.8,,,,,,,,,,,,,,,,,,,,,5.29
WillKy02,Kyren Williams,LAR,rb,@ 10:34 PM EDT,23,16.6,,,,,,,,,,,,66.7,12.2,1.5,268.3,9.4,20.7,0.8,162.4,0.1,170.5,0.1,32.2,,,,,,,,,,,,,,,,,5.12
VaugDe00,Deuce Vaughn,DAL,rb,@ 10:34 PM EDT,21,15.5,,,,,,,,,,,,74.8,15.4,2.0,334.3,6.6,14.5,1.1,117.5,,,,,,,,,,,,,,,,,,,,,5
GrayNo00,Noah Gray,KC,te,@ 10:34 PM EDT,24,16.3,,,,,,,,,,,,,,,,16.7,30.5,2.5,315.6,,,,,,,,,,,,,,,,,,,,,4.76
HarrDe02,Deonte Harty,BUF,wr,@ 10:34 PM EDT,25,16.8,,,,,,,,,,,,1.5,0.5,0.2,8.8,16.1,26.9,2.2,333.6,0.2,376.0,0.2,126.2,,,,,,,,,,,,,,,,,4.73
HillTa00,Taysom Hill,NO,te,@ 10:34 PM EDT,33,16.3,,12.1,8.1,4.5,0.2,0.6,0.7,97.3,8.0,,,47.3,13.1,3.3,243.3,5.1,10.5,1.0,102.1,,,,,,,,,,,,,,,,,,,,,4.71
HuntKa00,Kareem Hunt,CLE,rb,@ 10:34 PM EDT,28,13.0,,,,,,,,,,,,61.7,12.2,1.8,258.3,8.3,18.3,0.6,146.6,,,,,,,,,,,,,,,,,,,,,5.64
RobiWa00,Wan&apos;Dale Robinson,NYG,wr,@ 10:34 PM EDT,22,13.8,,,,,,,,,,,,3.2,0.7,0.0,15.7,16.6,31.1,1.5,316.2,,,,,,,,,,,,,,,,,,,,,5.32
ReynJo00,Josh Reynolds,DET,wr,@ 10:34 PM EDT,28,15.9,,,,,,,,,,,,,,,,15.5,25.0,2.6,328.1,,,,,,,,,,,,,,,,,,,,,4.59
JennJa00,Jauan Jennings,SF,wr,@ 10:34 PM EDT,26,16.3,,,,,,,,,,,,,,,,15.8,26.8,2.3,323.2,,,,,,,,,,,,,,,,,,,,,4.48
ShenLa00,Laviska Shenault Jr,CAR,wr,@ 10:34 PM EDT,25,16.7,,,,,,,,,,,,19.9,4.9,0.8,100.9,12.7,23.8,1.6,244.7,,67.9,,,,,,,,,,,,,,,,,,,4.57
WilsJe01,Jeff Wilson Jr.,MIA,rb,@ 10:34 PM EDT,27,9.6,,,,,,,,,,,,80.2,16.9,2.6,356.8,4.6,11.1,0.4,84.5,,,,,,,,,,,,,,,,,,,,,7.54
HoopAu00,Austin Hooper,LV,te,@ 10:34 PM EDT,29,15.6,,,,,,,,,,,,,,,,16.4,30.6,1.8,312.9,,,,,,,,,,,,,,,,,,,,,4.63
FordJe00,Jerome Ford,CLE,rb,@ 10:34 PM EDT,24,16.6,,,,,,,,,,,,78.3,15.5,2.3,329.1,5.0,12.3,0.4,88.7,0.1,292.1,0.1,35.7,,,,,,,,,,,,,,,,,4.59
DissWi00,Will Dissly,SEA,te,@ 10:34 PM EDT,27,15.9,,,,,,,,,,,,,,,,15.0,27.1,2.5,287.4,,,,,,,,,,,,,,,,,,,,,4.45
WoodJe02,Jelani Woods,IND,te,@ 10:34 PM EDT,25,11.9,,,,,,,,,,,,,,,,14.9,24.8,2.4,308.1,,,,,,,,,,,,,,,,,,,,,5.84
IngrKe00,Keaontay Ingram,ARI,rb,@ 10:34 PM EDT,24,15.5,,,,,,,,,,,,83.2,14.6,1.9,315.7,5.8,14.5,0.3,96.1,,,,,,,,,,,,,,,,,,,,,4.41
TrauAd00,Adam Trautman,DEN,te,@ 10:34 PM EDT,26,15.6,,,,,,,,,,,,,,,,14.7,27.5,2.1,278.8,,,,,,,,,,,,,,,,,,,,,4.33
TuckSe00,Sean Tucker,TB,rb,@ 10:34 PM EDT,22,15.2,,,,,,,,,,,,82.1,15.1,2.1,325.2,5.1,12.4,0.3,89.5,,,,,,,,,,,,,,,,,,,,,4.45
DortGr00,Greg Dortch,ARI,wr,@ 10:34 PM EDT,25,16.4,,,,,,,,,,,,3.9,0.9,,23.7,15.0,29.4,1.0,281.7,0.1,369.5,0.2,129.6,,,,,,,,,,,,,,,,,4.41
ThomLo01,Logan Thomas,WAS,te,@ 10:34 PM EDT,32,13.8,,,,,,,,,,,,,,,,15.0,29.9,1.8,267.0,,,,,,,,,,,,,,,,,,,,,4.9
JameRi00,Richie James,KC,wr,@ 10:34 PM EDT,28,16.7,,,,,,,,,,,,0.7,0.0,,0.5,14.4,24.6,2.2,296.6,,28.7,0.0,9.9,,,,,,,,,,,,,,,,,4.3
PalmTr00,Trey Palmer,TB,wr,@ 10:34 PM EDT,22,16.3,,,,,,,,,,,,0.7,0.1,,3.5,15.3,25.7,1.5,323.2,,,,,,,,,,,,,,,,,,,,,4.14
RaymKa00,Kalif Raymond,DET,wr,@ 10:34 PM EDT,29,16.8,,,,,,,,,,,,4.7,1.1,0.2,22.3,14.4,24.3,1.1,310.2,,64.6,0.2,142.0,,,,,,,,,,,,,,,,,4.07
SmytDu00,Durham Smythe,MIA,te,@ 10:34 PM EDT,28,15.9,,,,,,,,,,,,,,,,13.7,26.2,2.5,248.9,,,,,,,,,,,,,,,,,,,,,4.13
WhitZa00,Zamir White,LV,rb,@ 10:34 PM EDT,24,15.5,,,,,,,,,,,,80.5,16.1,2.8,331.8,3.4,8.8,0.1,67.6,,,,,,,,,,,,,,,,,,,,,4.24
ForeDO00,D&apos;Onta Foreman,CHI,rb,@ 10:34 PM EDT,27,15.2,,,,,,,,,,,,88.3,17.9,2.7,379.1,1.9,5.5,0.1,42.8,,,,,,,,,,,,,,,,,,,,,4.22
ChanTy00,Ty Chandler,MIN,rb,@ 10:34 PM EDT,25,15.5,,,,,,,,,,,,70.4,13.2,2.2,275.2,4.9,12.1,0.5,82.8,,,,,,,,,,,,,,,,,,,,,4.12
WatkQu00,Quez Watkins,PHI,wr,@ 10:34 PM EDT,25,16.8,,,,,,,,,,,,1.4,0.3,,7.2,13.6,23.7,1.7,277.3,,,,,,,,,,,,,,,,,,,,,3.84
TrasKy00,Kyle Trask,TB,qb,@ 10:34 PM EDT,25,7.0,,159.4,99.6,56.3,4.4,9.0,5.2,1053.1,6.6,,,9.9,2.3,0.7,39.1,,,,,,,,,,,,,,,,,,,,,,,,,8.71
FourLe00,Leonard Fournette,FA,rb,@ 10:34 PM EDT,28,12.0,,,,,,,,,,,,61.6,11.0,1.7,230.9,5.8,14.3,0.5,95.6,,,,,,,,,,,,,,,,,,,,,4.96
EvanCh02,Chris Evans,CIN,rb,@ 10:34 PM EDT,26,16.6,,,,,,,,,,,,32.1,5.8,0.6,128.2,8.4,17.8,1.5,147.2,0.1,206.8,,,,,,,,,,,,,,,,,,,3.76
TurnCo00,Cole Turner,WAS,te,@ 10:34 PM EDT,23,15.0,,,,,,,,,,,,,,,,13.0,24.7,1.5,247.8,,,,,,,,,,,,,,,,,,,,,3.88
SmitJo02,Jonnu Smith,ATL,te,@ 10:34 PM EDT,28,15.9,,,,,,,,,,,,,,,,12.1,22.6,2.1,229.5,,,,,,,,,,,,,,,,,,,,,3.64
WentCa00,Carson Wentz,FA,qb,@ 10:34 PM EDT,30,6.0,,143.4,88.4,50.8,2.9,9.6,5.3,939.3,6.5,,,11.0,2.3,0.5,45.4,,,,,,,,,,,,,,,,,,,,,,,,,9.65
MossZa00,Zack Moss,IND,rb,@ 10:34 PM EDT,25,14.3,,,,,,,,,,,,73.8,13.9,2.4,286.9,2.9,8.3,0.1,54.3,,,,,,,,,,,,,,,,,,,,,3.99
EdmoCh00,Chase Edmonds,TB,rb,@ 10:34 PM EDT,27,15.2,,,,,,,,,,,,48.8,9.1,1.1,199.9,6.6,15.7,0.5,112.5,,,,,,,,,,,,,,,,,,,,,3.71
MurrLa00,Latavius Murray,BUF,rb,@ 10:34 PM EDT,33,14.6,,,,,,,,,,,,63.9,12.7,2.3,259.0,3.2,9.1,0.1,54.9,,,,,,,,,,,,,,,,,,,,,3.79
BrowCh06,Chase Brown,CIN,rb,@ 10:34 PM EDT,23,15.5,,,,,,,,,,,,53.5,10.7,2.0,217.7,4.6,11.2,0.4,82.1,,,,,,,,,,,,,,,,,,,,,3.55
ParhDo00,Donald Parham Jr,LAC,te,@ 10:34 PM EDT,26,15.0,,,,,,,,,,,,,,,,11.5,20.3,1.9,234.7,,,,,,,,,,,,,,,,,,,,,3.67
WashDa02,Darnell Washington,PIT,te,@ 10:34 PM EDT,22,16.3,,,,,,,,,,,,,,,,10.6,19.3,2.5,202.0,,,,,,,,,,,,,,,,,,,,,3.36
TillCe00,Cedric Tillman,CLE,wr,@ 10:34 PM EDT,23,16.3,,,,,,,,,,,,,,,,12.3,20.4,1.2,268.5,,,,,,,,,,,,,,,,,,,,,3.35
ThorTy00,Tyquan Thornton,NE,wr,@ 10:34 PM EDT,23,12.1,,,,,,,,,,,,3.5,0.8,0.0,20.4,11.7,20.1,1.2,251.1,,,,,,,,,,,,,,,,,,,,,4.47
PhilKy00,Kyle Philips,TEN,wr,@ 10:34 PM EDT,24,16.4,,,,,,,,,,,,0.3,0.1,,1.5,12.2,23.1,1.0,240.1,0.1,183.6,0.1,58.0,,,,,,,,,,,,,,,,,3.94
SchoLu00,Luke Schoonmaker,DAL,te,@ 10:34 PM EDT,25,15.0,,,,,,,,,,,,,,,,11.4,21.7,1.7,218.0,,,,,,,,,,,,,,,,,,,,,3.58
HeinTa00,Taylor Heinicke,ATL,qb,@ 10:34 PM EDT,30,6.0,,116.6,73.6,41.7,3.4,5.5,4.6,820.1,7.0,,,13.9,2.9,0.8,53.3,,,,,,,,,,,,,,,,,,,,,,,,,9
DowdDa00,Rico Dowdle,DAL,rb,@ 10:34 PM EDT,25,15.5,,,,,,,,,,,,79.1,14.6,2.2,308.8,1.7,5.6,0.1,35.9,,,,,,,,,,,,,,,,,,,,,3.43
JackDe02,Deon Jackson,NYG,rb,@ 10:34 PM EDT,24,15.5,,,,,,,,,,,,42.6,7.2,0.7,161.3,7.1,16.4,0.6,123.1,,,,,,,,,,,,,,,,,,,,,3.4
McKeIs00,Isaiah McKenzie,IND,wr,@ 10:34 PM EDT,28,16.7,,,,,,,,,,,,0.8,0.2,,3.8,10.7,20.0,1.6,207.8,,14.3,0.2,106.8,,,,,,,,,,,,,,,,,3.3
McLaJa00,Jaleel McLaughlin,DEN,rb,@ 10:34 PM EDT,23,15.3,,,,,,,,,,,,58.5,11.8,1.3,261.7,3.5,8.0,0.4,75.4,,,,,,,,,,,,,,,,,,,,,3.37
KrafTu00,Tucker Kraft,GB,te,@ 10:34 PM EDT,22,15.9,,,,,,,,,,,,,,,,11.1,21.0,1.5,216.1,,,,,,,,,,,,,,,,,,,,,3.22
DougDe00,Demario Douglas,NE,wr,@ 10:34 PM EDT,22,15.6,,,,,,,,,,,,1.4,0.3,,6.9,11.2,18.6,1.0,248.1,,,,,,,,,,,,,,,,,,,,,3.22
UzomCJ00,C.J. Uzomah,NYJ,te,@ 10:34 PM EDT,30,15.3,,,,,,,,,,,,,,,,10.6,20.1,1.4,205.4,,,,,,,,,,,,,,,,,,,,,3.21
BreiMa00,Matt Breida,NYG,rb,@ 10:34 PM EDT,28,15.2,,,,,,,,,,,,55.2,10.8,1.3,236.2,3.8,10.0,0.2,69.9,,,,,,,,,,,,,,,,,,,,,3.23
WilsCe01,Cedrick Wilson Jr.,MIA,wr,@ 10:34 PM EDT,27,16.5,,,,,,,,,,,,0.1,0.0,,0.7,10.5,18.3,1.3,223.2,,,0.1,54.1,,,,,,,,,,,,,,,,,3.27
MoreFo00,Foster Moreau,NO,te,@ 10:34 PM EDT,26,15.3,,,,,,,,,,,,,,,,10.2,18.5,1.6,204.9,,,,,,,,,,,,,,,,,,,,,3.19
AgneJa00,Jamal Agnew,JAX,wr,@ 10:34 PM EDT,28,16.7,,,,,,,,,,,,8.2,2.5,0.2,58.1,7.9,15.9,1.3,149.8,0.2,381.0,0.2,148.9,,,,,,,,,,,,,,,,,3
SherTr00,Trent Sherfield,BUF,wr,@ 10:34 PM EDT,27,15.9,,,,,,,,,,,,,,,,9.9,17.4,1.5,206.4,,,,,,,,,,,,,,,,,,,,,2.95
ShakKh00,Khalil Shakir,BUF,wr,@ 10:34 PM EDT,23,16.7,,,,,,,,,,,,0.7,0.1,,3.6,9.6,16.4,1.4,206.5,0.1,199.1,0.1,63.8,,,,,,,,,,,,,,,,,2.94
PascZa00,Zach Pascal,ARI,wr,@ 10:34 PM EDT,28,15.9,,,,,,,,,,,,0.7,0.1,,3.6,10.1,18.4,1.2,209.4,,,,,,,,,,,,,,,,,,,,,2.93
BellDa03,Daniel Bellinger,NYG,te,@ 10:34 PM EDT,23,16.3,,,,,,,,,,,,,,,,9.8,20.4,1.3,175.2,,,,,,,,,,,,,,,,,,,,,2.8
AbduAm00,Ameer Abdullah,LV,rb,@ 10:34 PM EDT,30,15.5,,,,,,,,,,,,9.2,1.6,0.1,36.1,8.9,18.8,1.0,159.5,0.1,231.0,,,,,,,,,,,,,,,,,,,2.92
HullEv00,Evan Hull,IND,rb,@ 10:34 PM EDT,23,15.5,,,,,,,,,,,,46.3,8.7,1.4,181.9,4.0,10.2,0.1,72.5,,,,,,,,,,,,,,,,,,,,,2.87
StroPi00,Pierre Strong Jr,CLE,rb,@ 10:34 PM EDT,24,15.5,,,,,,,,,,,,33.1,6.6,0.7,146.6,5.2,12.4,0.6,91.6,,,,,,,,,,,,,,,,,,,,,2.85
EvanZa00,Zach Evans,LAR,rb,@ 10:34 PM EDT,22,15.5,,,,,,,,,,,,48.4,9.7,1.3,209.2,3.4,8.6,0.1,66.6,,,,,,,,,,,,,,,,,,,,,2.84
WrigBr00,Brock Wright,DET,te,@ 10:34 PM EDT,24,15.0,,,,,,,,,,,,,,,,8.0,14.8,2.1,157.4,,,,,,,,,,,,,,,,,,,,,2.86
DarnSa00,Sam Darnold,SF,qb,@ 10:34 PM EDT,26,4.7,,78.9,51.0,28.5,2.4,4.4,3.3,588.3,7.5,,,13.1,3.1,1.1,49.7,,,,,,,,,,,,,,,,,,,,,,,,,9.07
WestNi00,Nick Westbrook-Ikhine,TEN,wr,@ 10:34 PM EDT,26,15.9,,,,,,,,,,,,,,,,9.4,15.7,1.0,209.1,,,,,,,,,,,,,,,,,,,,,2.68
CartMi01,Michael Carter,NYJ,rb,@ 10:34 PM EDT,24,15.2,,,,,,,,,,,,34.8,6.3,0.6,140.4,5.2,12.2,0.5,93.7,,,,,,,,,,,,,,,,,,,,,2.77
SkowBe00,Ben Skowronek,LAR,wr,@ 10:34 PM EDT,26,15.0,,,,,,,,,,,,,,,,9.8,18.9,0.6,195.9,,,,,,,,,,,,,,,,,,,,,2.79
TonyRo00,Robert Tonyan Jr,CHI,te,@ 10:34 PM EDT,29,15.3,,,,,,,,,,,,,,,,8.1,15.9,1.7,153.5,,,,,,,,,,,,,,,,,,,,,2.68
AkinJo00,Jordan Akins,CLE,te,@ 10:34 PM EDT,31,15.9,,,,,,,,,,,,0.6,0.1,,2.3,8.1,15.3,1.4,164.0,,,,,,,,,,,,,,,,,,,,,2.52
GranKy00,Kylen Granson,IND,te,@ 10:34 PM EDT,25,16.3,,,,,,,,,,,,,,,,8.8,17.6,0.9,169.3,,,,,,,,,,,,,,,,,,,,,2.45
AghoNe00,Nelson Agholor,BAL,wr,@ 10:34 PM EDT,30,15.9,,,,,,,,,,,,,,,,8.4,15.3,1.1,175.3,,,,,,,,,,,,,,,,,,,,,2.48
GrayEr00,Eric Gray,NYG,rb,@ 10:34 PM EDT,23,16.6,,,,,,,,,,,,42.2,8.2,1.1,178.2,3.1,8.3,0.1,59.2,,101.3,0.1,69.0,,,,,,,,,,,,,,,,,2.53
ThomDe04,Deven Thompkins,TB,wr,@ 10:34 PM EDT,23,16.7,,,,,,,,,,,,0.1,0.0,,0.6,8.5,15.7,0.6,180.7,0.1,311.2,0.2,122.6,,,,,,,,,,,,,,,,,2.46
SmitTr03,Tre&apos;Quan Smith,DEN,wr,@ 10:34 PM EDT,27,15.0,,,,,,,,,,,,,,,,8.0,13.1,1.3,180.6,,,,,,,,,,,,,,,,,,,,,2.59
BrowNo00,Noah Brown,HOU,wr,@ 10:34 PM EDT,27,15.6,,,,,,,,,,,,,,,,8.3,14.9,1.0,179.2,,,,,,,,,,,,,,,,,,,,,2.48
