id,name,team,pos,matchup,age,ssn-gms,pass-2pt,pass-att,pass-cmp,pass-1d,pass-int,pass-sck,pass-td,pass-yds,pass-y/att,rush-2pt,rush-2pt,rush-car,rush-1d,rush-td,rush-yds,rec-1d,rec-rec,rec-td,rec-yds,kr-td,kr-yds,pr-td,pr-yds,kck-xpa,kck-xpc,kck-xpm,kck-fga,kck-fgc,kck-fgm,tmd-2pr,tmd-blk,tmd-fmf,tmd-fmr,tmd-int,tmd-pa,tmd-sck,tmd-saf,tmd-td,tmd-ya,ppg
CollNi00,Nico Collins,HOU,wr,@ 10:11 PM EDT,24,13.7,,,,,,,,,,,,1.0,0.3,0.0,7.3,37.0,58.7,3.7,775.7,,,,,,,,,,,,,,,,,,,,,11.67
MontDa01,David Montgomery,DET,rb,@ 10:11 PM EDT,26,12.7,,,,,,,,,,,,172.0,37.1,8.6,708.0,7.9,17.6,1.1,135.0,,,,,,,,,,,,,,,,,,,,,12.54
McLaTe00,Terry McLaurin,WAS,wr,@ 10:11 PM EDT,28,13.7,,,,,,,,,,,,2.5,0.6,0.0,15.0,36.3,55.4,3.8,782.3,,,,,,,,,,,,,,,,,,,,,11.55
PachIs00,Isiah Pacheco,KC,rb,@ 10:11 PM EDT,24,13.3,,,,,,,,,,,,167.9,38.1,5.8,804.7,9.4,19.8,1.2,167.0,0.0,32.2,,,,,,,,,,,,,,,,,,,11.77
DotsJa00,Jahan Dotson,WAS,wr,@ 10:11 PM EDT,23,13.7,,,,,,,,,,,,2.5,0.6,0.0,14.7,35.5,55.7,4.1,743.3,,,,,,,,,,,,,,,,,,,,,11.45
JeudJe00,Jerry Jeudy,DEN,wr,@ 10:11 PM EDT,24,13.7,,,,,,,,,,,,1.7,0.5,0.0,10.7,35.2,54.4,4.4,742.7,,,,,,,,,,,,,,,,,,,,,11.45
RobiBr01,Brian Robinson Jr,WAS,rb,@ 10:11 PM EDT,24,13.3,,,,,,,,,,,,201.0,38.7,6.1,812.3,8.6,20.1,1.0,136.3,,,,,,,,,,,,,,,,,,,,,11.72
MoorDJ00,DJ Moore,CHI,wr,@ 10:11 PM EDT,26,13.7,,,,,,,,,,,,6.0,1.8,0.4,36.0,34.6,53.5,3.9,736.3,,,,,,,,,,,,,,,,,,,,,11.41
BrowMa05,Marquise Brown,ARI,wr,@ 10:11 PM EDT,26,13.7,,,,,,,,,,,,1.1,0.4,0.0,8.0,35.6,60.9,3.9,698.7,,,,,,,,,,,,,,,,,,,,,11.35
KamaAl00,Alvin Kamara,NO,rb,@ 10:11 PM EDT,28,12.7,,,,,,,,,,,,136.5,25.1,2.7,558.3,19.2,40.3,2.1,314.0,,,,,,,,,,,,,,,,,,,,,12.24
HallBr01,Breece Hall,NYJ,rb,@ 10:11 PM EDT,22,12.9,,,,,,,,,,,,150.5,35.1,5.2,746.0,11.0,23.1,1.2,194.3,,,,,,,,,,,,,,,,,,,,,11.89
KirkCh00,Christian Kirk,JAX,wr,@ 10:11 PM EDT,26,13.7,,,,,,,,,,,,2.6,0.7,0.0,15.7,33.3,54.7,4.5,671.3,,,,,,,,,,,,,,,,,,,,,11
SuttCo00,Courtland Sutton,DEN,wr,@ 10:11 PM EDT,28,13.7,,,,,,,,,,,,,,,,33.8,53.4,4.4,703.0,,,,,,,,,,,,,,,,,,,,,10.97
HarrNa00,Najee Harris,PIT,rb,@ 10:11 PM EDT,25,13.3,,,,,,,,,,,,144.9,28.2,5.9,555.7,13.9,32.8,1.1,206.3,,,,,,,,,,,,,,,,,,,,,11.19
WillJa08,Javonte Williams,DEN,rb,@ 10:11 PM EDT,23,13.1,,,,,,,,,,,,148.5,28.3,4.1,602.7,14.4,32.9,1.8,216.3,,,,,,,,,,,,,,,,,,,,,11.33
FlowZa00,Zay Flowers,BAL,wr,@ 10:11 PM EDT,23,13.7,,,,,,,,,,,,4.0,1.4,0.3,26.7,32.9,54.4,3.8,664.3,,,,,,,,,,,,,,,,,,,,,10.84
DaviGa01,Gabe Davis,BUF,wr,@ 10:11 PM EDT,24,13.7,,,,,,,,,,,,,,,,31.7,45.4,5.3,697.3,,,,,,,,,,,,,,,,,,,,,10.76
PickGe00,George Pickens,PIT,wr,@ 10:11 PM EDT,22,13.7,,,,,,,,,,,,1.3,0.3,,6.7,34.0,50.8,3.1,749.7,,,,,,,,,,,,,,,,,,,,,10.59
ThomMi02,Michael Thomas,NO,wr,@ 10:11 PM EDT,30,13.7,,,,,,,,,,,,,,,,32.6,57.8,3.6,622.7,,,,,,,,,,,,,,,,,,,,,10.38
AllgTy00,Tyler Allgeier,ATL,rb,@ 10:11 PM EDT,23,13.3,,,,,,,,,,,,148.3,34.5,6.3,702.3,7.4,16.8,0.8,127.7,,,,,,,,,,,,,,,,,,,,,10.6
JohnDi01,Diontae Johnson,PIT,wr,@ 10:11 PM EDT,27,12.3,,,,,,,,,,,,2.7,0.9,0.3,13.3,33.1,58.6,2.5,643.0,,,,,,,,,,,,,,,,,,,,,11.44
SmitJa02,Jaxon Smith-Njigba,SEA,wr,@ 10:11 PM EDT,21,13.7,,,,,,,,,,,,0.7,0.1,,3.3,31.3,53.6,4.2,610.0,,,,,,,,,,,,,,,,,,,,,10.25
WallDa00,Darren Waller,NYG,te,@ 10:11 PM EDT,31,13.7,,,,,,,,,,,,,,,,30.6,52.5,4.2,596.3,,,,,,,,,,,,,,,,,,,,,10.04
MurrKy00,Kyler Murray,ARI,qb,@ 10:11 PM EDT,26,9.1,,282.3,189.8,102.6,6.8,15.3,10.3,1884.0,6.7,,,49.6,12.1,1.8,257.3,,,,,,,,,,,,,,,,,,,,,,,,,15.14
EngrEv00,Evan Engram,JAX,te,@ 10:11 PM EDT,29,13.7,,,,,,,,,,,,,,,,32.4,59.2,2.9,606.7,,,,,,,,,,,,,,,,,,,,,10.04
KittGe00,George Kittle,SF,te,@ 10:11 PM EDT,30,13.7,,,,,,,,,,,,,,,,28.7,46.6,5.5,569.3,,,,,,,,,,,,,,,,,,,,,9.96
JoneZa00,Zay Jones,JAX,wr,@ 10:11 PM EDT,28,13.3,,,,,,,,,,,,1.3,0.4,0.0,9.0,29.7,52.4,4.4,561.7,,,,,,,,,,,,,,,,,,,,,10.19
CookBr01,Brandin Cooks,DAL,wr,@ 10:11 PM EDT,30,13.6,,,,,,,,,,,,0.7,0.1,,3.3,30.3,49.9,3.9,614.3,,,,,,,,,,,,,,,,,,,,,9.94
WarrJa00,Jaylen Warren,PIT,rb,@ 10:11 PM EDT,24,13.3,,,,,,,,,,,,117.9,24.1,3.0,526.0,15.5,33.7,1.0,256.3,,,,,,,,,,,,,,,,,,,,,10.12
LondDr00,Drake London,ATL,wr,@ 10:11 PM EDT,22,13.7,,,,,,,,,,,,,,,,30.2,51.5,3.9,592.3,,,,,,,,,,,,,,,,,,,,,9.83
DillA.00,AJ Dillon,GB,rb,@ 10:11 PM EDT,25,13.3,,,,,,,,,,,,145.3,29.3,5.6,589.3,8.5,18.9,0.8,146.7,,,,,,,,,,,,,,,,,,,,,9.74
BurkTr00,Treylon Burks,TEN,wr,@ 10:11 PM EDT,23,13.7,,,,,,,,,,,,3.1,0.8,0.0,18.0,29.8,46.2,2.8,644.0,,,,,,,,,,,,,,,,,,,,,9.48
GoedDa00,Dallas Goedert,PHI,te,@ 10:11 PM EDT,28,13.7,,,,,,,,,,,,,,,,28.7,48.5,4.1,564.0,,,,,,,,,,,,,,,,,,,,,9.48
AtweTu00,Tutu Atwell,LAR,wr,@ 10:11 PM EDT,24,12.9,,,,,,,,,,,,5.7,1.4,0.1,33.3,29.0,44.8,2.5,630.7,0.0,31.8,0.0,18.1,,,,,,,,,,,,,,,,,9.83
MoorEl00,Elijah Moore,CLE,wr,@ 10:11 PM EDT,23,13.7,,,,,,,,,,,,8.1,2.0,0.4,40.3,27.2,46.4,3.1,541.7,,,,,,,,,,,,,,,,,,,,,9.18
ThieAd00,Adam Thielen,CAR,wr,@ 10:11 PM EDT,33,13.7,,,,,,,,,,,,,,,,28.2,51.1,3.6,525.3,,,,,,,,,,,,,,,,,,,,,9.15
ToneKa00,Kadarius Toney,KC,wr,@ 10:11 PM EDT,24,13.3,,,,,,,,,,,,8.7,2.7,0.7,49.7,24.9,42.7,4.1,482.7,,,,,,,,,,,,,,,,,,,,,9.37
TuckJu44,Justin Tucker,BAL,pk,@ 10:11 PM EDT,33,14.0,,,,,,,,,,,,,,,,,,,,,,,,36.0,34.5,,34.0,30.0,4.0,,,,,,,,,,,8.89
FreiPa00,Pat Freiermuth,PIT,te,@ 10:11 PM EDT,25,13.7,,,,,,,,,,,,,,,,28.2,50.3,3.3,538.3,,,,,,,,,,,,,,,,,,,,,9.08
BourKe00,Kendrick Bourne,NE,wr,@ 10:11 PM EDT,28,13.7,,,,,,,,,,,,4.4,1.5,0.4,28.0,26.8,44.6,3.3,544.7,,,,,,,,,,,,,,,,,,,,,9.05
NjokDa00,David Njoku,CLE,te,@ 10:11 PM EDT,27,13.7,,,,,,,,,,,,,,,,27.7,47.3,3.6,545.3,,,,,,,,,,,,,,,,,,,,,9.04
ErtzZa00,Zach Ertz,ARI,te,@ 10:11 PM EDT,32,13.7,,,,,,,,,,,,,,,,28.6,56.3,2.9,496.7,,,,,,,,,,,,,,,,,,,,,9.04
McKiJe01,Jerick McKinnon,KC,rb,@ 10:11 PM EDT,31,12.8,,,,,,,,,,,,44.8,9.3,1.8,186.0,19.3,37.7,4.0,328.0,,,,,,,,,,,,,,,,,,,,,9.61
PeriSa00,Samaje Perine,DEN,rb,@ 10:11 PM EDT,28,13.3,,,,,,,,,,,,93.1,18.2,2.7,385.7,15.5,33.8,1.7,249.7,,,,,,,,,,,,,,,,,,,,,9.2
MoorSk00,Skyy Moore,KC,wr,@ 10:11 PM EDT,23,13.7,,,,,,,,,,,,2.5,0.6,0.0,14.3,27.6,44.9,3.2,569.7,,,,,,,,,,,,,,,,,,,,,8.96
HerbKh00,Khalil Herbert,CHI,rb,@ 10:11 PM EDT,25,13.3,,,,,,,,,,,,144.6,30.2,3.6,663.0,7.5,16.2,0.8,137.7,,,,,,,,,,,,,,,,,,,,,9.14
WoodRo01,Robert Woods,HOU,wr,@ 10:11 PM EDT,31,13.7,,,,,,,,,,,,,,,,29.1,50.0,2.2,586.0,,,0.1,72.2,,,,,,,,,,,,,,,,,8.9
LapoSa00,Sam LaPorta,DET,te,@ 10:11 PM EDT,22,13.7,,,,,,,,,,,,,,,,26.7,48.0,4.0,497.0,,,,,,,,,,,,,,,,,,,,,8.89
KincDa00,Dalton Kincaid,BUF,te,@ 10:11 PM EDT,24,13.7,,,,,,,,,,,,,,,,25.9,45.6,4.4,486.7,,,,,,,,,,,,,,,,,,,,,8.84
HenrHu00,Hunter Henry,NE,te,@ 10:11 PM EDT,28,13.7,,,,,,,,,,,,,,,,25.9,43.4,4.2,513.0,,,,,,,,,,,,,,,,,,,,,8.77
MattAl01,Alexander Mattison,MIN,rb,@ 10:11 PM EDT,25,13.3,,,,,,,,,,,,108.3,20.3,3.5,417.0,12.5,28.4,1.4,192.0,,,,,,,,,,,,,,,,,,,,,8.84
MostRa00,Raheem Mostert,MIA,rb,@ 10:11 PM EDT,31,13.3,,,,,,,,,,,,125.9,28.7,4.1,613.3,6.5,14.9,1.0,110.7,0.0,53.5,,,,,,,,,,,,,,,,,,,8.79
GainKe00,Kenneth Gainwell,PHI,rb,@ 10:11 PM EDT,24,13.3,,,,,,,,,,,,106.2,22.4,3.5,470.0,10.9,24.6,1.4,171.3,,,,,,,,,,,,,,,,,,,,,8.79
DoubRo00,Romeo Doubs,GB,wr,@ 10:11 PM EDT,23,13.7,,,,,,,,,,,,0.7,0.1,,3.3,25.2,43.1,4.1,489.0,,,,,,,,,,,,,,,,,,,,,8.56
LazaAl00,Allen Lazard,NYJ,wr,@ 10:11 PM EDT,27,13.7,,,,,,,,,,,,1.3,0.3,,6.7,25.9,41.4,3.5,538.0,,,,,,,,,,,,,,,,,,,,,8.54
EdwaGu00,Gus Edwards,BAL,rb,@ 10:11 PM EDT,28,13.3,,,,,,,,,,,,128.8,30.8,5.3,636.0,4.7,11.0,0.4,89.7,,,,,,,,,,,,,,,,,,,,,8.75
HillJu00,Justice Hill,BAL,rb,@ 10:11 PM EDT,25,13.0,,,,,,,,,,,,128.8,26.1,4.2,545.7,8.4,19.7,0.8,133.7,,,,,,,,,,,,,,,,,,,,,8.97
MoodJa44,Jake Moody,SF,pk,@ 10:11 PM EDT,23,14.0,,,,,,,,,,,,,,,,,,,,,,,,43.0,41.0,,30.0,25.0,5.0,,,,,,,,,,,8.29
MoonDa00,Darnell Mooney,CHI,wr,@ 10:11 PM EDT,26,13.5,,,,,,,,,,,,0.7,0.1,,3.3,26.5,43.2,2.8,549.0,,,,,,,,,,,,,,,,,,,,,8.57
JohnRo07,Roschon Johnson,CHI,rb,@ 10:11 PM EDT,22,13.1,,,,,,,,,,,,99.9,21.7,4.3,432.3,10.2,22.2,1.4,169.0,,,,,,,,,,,,,,,,,,,,,8.83
KmetCo00,Cole Kmet,CHI,te,@ 10:11 PM EDT,24,13.7,,,,,,,,,,,,,,,,25.1,45.8,3.8,461.3,,,,,,,,,,,,,,,,,,,,,8.38
OsboKJ00,K.J. Osborn,MIN,wr,@ 10:11 PM EDT,26,13.7,,,,,,,,,,,,1.7,0.4,,10.3,24.6,43.0,3.8,472.3,,,,,,,,,,,,,,,,,,,,,8.33
DellNa00,Tank Dell,HOU,wr,@ 10:11 PM EDT,24,13.7,,,,,,,,,,,,2.0,0.4,,10.0,26.0,44.7,2.5,520.7,0.0,21.2,0.1,85.9,,,,,,,,,,,,,,,,,8.23
PittKy00,Kyle Pitts,ATL,te,@ 10:11 PM EDT,23,13.7,,,,,,,,,,,,1.3,0.3,,6.7,24.5,38.7,3.6,512.3,,,,,,,,,,,,,,,,,,,,,8.21
JohnJu00,Juwan Johnson,NO,te,@ 10:11 PM EDT,27,13.7,,,,,,,,,,,,,,,,24.0,41.1,3.9,468.7,,,,,,,,,,,,,,,,,,,,,8.13
BoydTy00,Tyler Boyd,CIN,wr,@ 10:11 PM EDT,28,13.7,,,,,,,,,,,,,,,,25.6,44.1,2.7,507.7,,,,,,,,,,,,,,,,,,,,,8.11
DownJo00,Josh Downs,IND,wr,@ 10:11 PM EDT,22,13.7,,,,,,,,,,,,1.3,0.3,,6.7,24.6,42.2,2.9,491.0,,,0.1,41.0,,,,,,,,,,,,,,,,,8
SamuCu00,Curtis Samuel,WAS,wr,@ 10:11 PM EDT,27,13.7,,,,,,,,,,,,11.5,3.1,0.4,67.3,23.0,42.8,2.4,427.3,,,,,,,,,,,,,,,,,,,,,7.99
SchuDa00,Dalton Schultz,HOU,te,@ 10:11 PM EDT,27,13.7,,,,,,,,,,,,,,,,23.8,44.2,3.5,434.0,,,,,,,,,,,,,,,,,,,,,7.96
CookDa00,Dalvin Cook,NYJ,rb,@ 10:11 PM EDT,28,13.3,,,,,,,,,,,,123.8,23.6,3.1,511.0,9.0,20.5,0.8,147.7,,,,,,,,,,,,,,,,,,,,,8.14
MimsMa00,Marvin Mims Jr.,DEN,wr,@ 10:11 PM EDT,21,13.1,,,,,,,,,,,,3.3,0.7,,16.7,24.1,38.6,2.9,508.3,0.1,161.7,0.2,150.4,,,,,,,,,,,,,,,,,8.3
BassTy44,Tyler Bass,BUF,pk,@ 10:11 PM EDT,26,14.0,,,,,,,,,,,,,,,,,,,,,,,,40.0,38.0,,28.0,23.0,5.0,,,,,,,,,,,7.64
ElliEz00,Ezekiel Elliott,NE,rb,@ 10:11 PM EDT,28,13.3,,,,,,,,,,,,109.7,22.4,5.0,433.7,8.0,19.4,0.4,127.7,,,,,,,,,,,,,,,,,,,,,8.02
HigbTy01,Tyler Higbee,LAR,te,@ 10:11 PM EDT,30,13.7,,,,,,,,,,,,,,,,23.5,44.3,3.1,427.0,,,,,,,,,,,,,,,,,,,,,7.71
SmitJu00,JuJu Smith-Schuster,NE,wr,@ 10:11 PM EDT,26,12.5,,,,,,,,,,,,0.7,0.1,,3.3,24.1,44.1,2.5,455.7,,,,,,,,,,,,,,,,,,,,,8.39
MingJo00,Jonathan Mingo,CAR,wr,@ 10:11 PM EDT,22,13.7,,,,,,,,,,,,0.7,0.1,,3.3,24.0,40.0,2.5,493.0,,,,,,,,,,,,,,,,,,,,,7.67
KnoxDa00,Dawson Knox,BUF,te,@ 10:11 PM EDT,26,13.7,,,,,,,,,,,,,,,,22.4,39.9,3.7,423.3,,,,,,,,,,,,,,,,,,,,,7.65
ReedJa01,Jayden Reed,GB,wr,@ 10:11 PM EDT,23,13.7,,,,,,,,,,,,1.3,0.3,,6.7,23.0,36.9,3.2,478.3,0.0,46.2,0.2,145.9,,,,,,,,,,,,,,,,,7.65
AubrBr00,Brandon Aubrey,DAL,pk,@ 10:11 PM EDT,28,14.0,,,,,,,,,,,,,,,,,,,,,,,,40.0,37.0,,27.5,22.5,5.0,,,,,,,,,,,7.46
ParkDe01,DeVante Parker,NE,wr,@ 10:11 PM EDT,30,13.7,,,,,,,,,,,,,,,,24.8,39.3,2.0,533.7,,,,,,,,,,,,,,,,,,,,,7.64
ValdMa00,Marquez Valdes-Scantling,KC,wr,@ 10:11 PM EDT,29,13.7,,,,,,,,,,,,,,,,22.7,32.3,3.3,513.0,,,,,,,,,,,,,,,,,,,,,7.56
GibsAn00,Antonio Gibson,WAS,rb,@ 10:11 PM EDT,25,13.3,,,,,,,,,,,,53.6,10.2,1.5,216.7,16.7,35.1,1.6,279.3,0.1,193.5,,,,,,,,,,,,,,,,,,,7.7
DickCa44,Cameron Dicker,LAC,pk,@ 10:11 PM EDT,23,14.0,,,,,,,,,,,,,,,,,,,,,,,,37.5,35.0,,27.0,22.5,4.5,,,,,,,,,,,7.32
OkonCh00,Chigoziem Okonkwo,TEN,te,@ 10:11 PM EDT,24,13.7,,,,,,,,,,,,1.3,0.1,,3.3,22.4,37.9,3.2,446.0,,,,,,,,,,,,,,,,,,,,,7.48
McPhEv44,Evan McPherson,CIN,pk,@ 10:11 PM EDT,24,14.0,,,,,,,,,,,,,,,,,,,,,,,,38.0,36.0,,26.0,22.0,4.0,,,,,,,,,,,7.29
ShahRa00,Rashid Shaheed,NO,wr,@ 10:11 PM EDT,25,13.7,,,,,,,,,,,,6.3,1.5,0.0,36.0,22.0,33.5,2.7,483.7,0.0,126.7,0.1,107.4,,,,,,,,,,,,,,,,,7.43
GayxMa44,Matt Gay,IND,pk,@ 10:11 PM EDT,29,14.0,,,,,,,,,,,,,,,,,,,,,,,,31.5,29.5,,28.0,24.0,4.0,,,,,,,,,,,7.25
ButkHa99,Harrison Butker,KC,pk,@ 10:11 PM EDT,28,14.0,,,,,,,,,,,,,,,,,,,,,,,,42.0,39.0,,25.5,20.5,5.0,,,,,,,,,,,7.18
PattRi44,Riley Patterson,DET,pk,@ 10:11 PM EDT,25,14.0,,,,,,,,,,,,,,,,,,,,,,,,39.2,37.3,,24.7,21.0,3.7,,,,,,,,,,,7.16
CarlDa44,Daniel Carlson,LV,pk,@ 10:11 PM EDT,28,14.0,,,,,,,,,,,,,,,,,,,,,,,,30.0,28.0,,28.0,24.0,4.0,,,,,,,,,,,7.14
JoseGr44,Greg Joseph,MIN,pk,@ 10:11 PM EDT,29,14.0,,,,,,,,,,,,,,,,,,,,,,,,35.0,32.0,,26.0,22.5,3.5,,,,,,,,,,,7.11
MyerJa44,Jason Myers,SEA,pk,@ 10:11 PM EDT,32,14.0,,,,,,,,,,,,,,,,,,,,,,,,36.5,33.5,,25.5,22.0,3.5,,,,,,,,,,,7.11
HursHa00,Hayden Hurst,CAR,te,@ 10:11 PM EDT,30,13.7,,,,,,,,,,,,,,,,22.3,43.0,2.7,398.3,,,,,,,,,,,,,,,,,,,,,7.25
FolkNi44,Nick Folk,TEN,pk,@ 10:11 PM EDT,39,14.0,,,,,,,,,,,,,,,,,,,,,,,,32.0,30.0,,29.0,23.0,6.0,,,,,,,,,,,7.07
GrupBl00,Blake Grupe,NO,pk,@ 10:11 PM EDT,24,14.0,,,,,,,,,,,,,,,,,,,,,,,,35.0,33.0,,27.0,22.0,5.0,,,,,,,,,,,7.07
McMaBr44,Brandon McManus,JAX,pk,@ 10:11 PM EDT,32,14.0,,,,,,,,,,,,,,,,,,,,,,,,35.5,33.0,,27.0,22.0,5.0,,,,,,,,,,,7.07
RylaCh00,Chad Ryland,NE,pk,@ 10:11 PM EDT,24,14.0,,,,,,,,,,,,,,,,,,,,,,,,28.5,25.5,,29.0,24.5,4.5,,,,,,,,,,,7.07
SpeaTy00,Tyjae Spears,TEN,rb,@ 10:11 PM EDT,23,13.3,,,,,,,,,,,,72.9,15.3,2.1,329.3,12.5,26.0,1.0,221.7,,,,,,,,,,,,,,,,,,,,,7.4
SandJa44,Jason Sanders,MIA,pk,@ 10:11 PM EDT,27,14.0,,,,,,,,,,,,,,,,,,,,,,,,37.0,34.0,,28.0,21.5,6.5,,,,,,,,,,,7.04
OttoCa00,Cade Otton,TB,te,@ 10:11 PM EDT,24,13.7,,,,,,,,,,,,,,,,21.7,40.7,3.0,395.3,,,,,,,,,,,,,,,,,,,,,7.2
PineEd44,Eddy Piñeiro,CAR,pk,@ 10:11 PM EDT,28,14.0,,,,,,,,,,,,,,,,,,,,,,,,25.0,23.0,,29.5,25.0,4.5,,,,,,,,,,,7
KooxYo99,Younghoe Koo,ATL,pk,@ 10:11 PM EDT,29,14.0,,,,,,,,,,,,,,,,,,,,,,,,27.0,25.0,,28.0,24.0,4.0,,,,,,,,,,,6.93
HopkDu44,Dustin Hopkins,CLE,pk,@ 10:11 PM EDT,33,14.0,,,,,,,,,,,,,,,,,,,,,,,,34.5,32.2,,26.5,21.5,5.0,,,,,,,,,,,6.91
SmitIr01,Irv Smith Jr.,CIN,te,@ 10:11 PM EDT,25,13.7,,,,,,,,,,,,,,,,20.9,40.6,3.2,365.3,,,,,,,,,,,,,,,,,,,,,7.05
GanoGr44,Graham Gano,NYG,pk,@ 10:11 PM EDT,36,14.0,,,,,,,,,,,,,,,,,,,,,,,,27.2,25.6,,27.4,23.5,3.9,,,,,,,,,,,6.86
CharZa00,Zach Charbonnet,SEA,rb,@ 10:11 PM EDT,22,13.3,,,,,,,,,,,,70.1,15.4,3.3,300.7,10.3,22.7,1.0,173.0,,,,,,,,,,,,,,,,,,,,,7.13
BateRa00,Rashod Bateman,BAL,wr,@ 10:11 PM EDT,23,13.7,,,,,,,,,,,,,,,,21.5,35.0,2.4,449.3,,,,,,,,,,,,,,,,,,,,,6.91
CarlAn44,Anders Carlson,GB,pk,@ 10:11 PM EDT,25,14.0,,,,,,,,,,,,,,,,,,,,,,,,28.0,25.5,,28.0,23.0,5.0,,,,,,,,,,,6.75
ElliJa98,Jake Elliott,PHI,pk,@ 10:11 PM EDT,28,14.0,,,,,,,,,,,,,,,,,,,,,,,,42.0,40.1,,21.5,18.1,3.4,,,,,,,,,,,6.74
BoswCh44,Chris Boswell,PIT,pk,@ 10:11 PM EDT,32,14.0,,,,,,,,,,,,,,,,,,,,,,,,26.3,24.7,,25.9,22.7,3.2,,,,,,,,,,,6.63
ZuerGr44,Greg Zuerlein,NYJ,pk,@ 10:11 PM EDT,35,14.0,,,,,,,,,,,,,,,,,,,,,,,,32.9,30.4,,25.6,20.6,5.0,,,,,,,,,,,6.59
MaheBr44,Brett Maher,FA,pk,@ 10:11 PM EDT,33,14.0,,,,,,,,,,,,,,,,,,,,,,,,29.7,27.6,,24.7,21.4,3.3,,,,,,,,,,,6.56
WilsMi01,Michael Wilson,ARI,wr,@ 10:11 PM EDT,23,13.7,,,,,,,,,,,,,,,,20.9,36.1,2.3,417.3,,,,,,,,,,,,,,,,,,,,,6.71
PierAl00,Alec Pierce,IND,wr,@ 10:11 PM EDT,23,13.7,,,,,,,,,,,,0.7,0.1,,3.3,20.5,30.5,2.5,457.0,,,,,,,,,,,,,,,,,,,,,6.71
SantCa44,Cairo Santos,CHI,pk,@ 10:11 PM EDT,31,14.0,,,,,,,,,,,,,,,,,,,,,,,,32.1,29.7,,23.1,20.6,2.5,,,,,,,,,,,6.54
SlyeJo44,Joey Slye,WAS,pk,@ 10:11 PM EDT,27,14.0,,,,,,,,,,,,,,,,,,,,,,,,28.0,24.7,,25.1,22.2,2.9,,,,,,,,,,,6.52
KellJo01,Joshua Kelley,LAC,rb,@ 10:11 PM EDT,25,13.3,,,,,,,,,,,,100.5,19.4,2.8,411.7,7.7,18.3,0.6,124.7,0.0,26.0,,,,,,,,,,,,,,,,,,,6.84
BeckOd01,Odell Beckham Jr,BAL,wr,@ 10:11 PM EDT,30,13.3,,,,,,,,,,,,0.7,0.1,,3.3,19.9,31.2,2.7,427.7,,,,,,,,,,,,,,,,,,,,,6.8
PratMa44,Matt Prater,ARI,pk,@ 10:11 PM EDT,39,14.0,,,,,,,,,,,,,,,,,,,,,,,,28.0,26.3,,25.6,21.4,4.2,,,,,,,,,,,6.46
EverGe00,Gerald Everett,LAC,te,@ 10:11 PM EDT,29,13.7,,,,,,,,,,,,,,,,19.4,35.5,3.0,362.3,,,,,,,,,,,,,,,,,,,,,6.57
PeopDo00,Donovan Peoples-Jones,CLE,wr,@ 10:11 PM EDT,24,13.7,,,,,,,,,,,,0.7,0.1,,3.3,19.9,30.1,2.5,439.7,,,0.2,127.2,,,,,,,,,,,,,,,,,6.54
ConkTy00,Tyler Conklin,NYJ,te,@ 10:11 PM EDT,28,13.7,,,,,,,,,,,,,,,,20.4,39.3,2.1,371.7,,,,,,,,,,,,,,,,,,,,,6.53
SlayDa00,Darius Slayton,NYG,wr,@ 10:11 PM EDT,26,13.7,,,,,,,,,,,,,,,,20.6,33.0,2.0,441.3,,,,,,,,,,,,,,,,,,,,,6.52
FergJa01,Jake Ferguson,DAL,te,@ 10:11 PM EDT,24,13.7,,,,,,,,,,,,,,,,18.3,34.9,3.5,323.3,,,,,,,,,,,,,,,,,,,,,6.44
GesiMi00,Mike Gesicki,NE,te,@ 10:11 PM EDT,28,13.7,,,,,,,,,,,,,,,,19.8,34.3,2.3,396.0,,,,,,,,,,,,,,,,,,,,,6.42
LutzWi44,Wil Lutz,DEN,pk,@ 10:11 PM EDT,29,14.0,,,,,,,,,,,,,,,,,,,,,,,,26.3,24.3,,25.9,21.0,4.9,,,,,,,,,,,6.24
ClarDJ00,D.J. Chark Jr,CAR,wr,@ 10:11 PM EDT,27,13.6,,,,,,,,,,,,,,,,19.6,29.5,2.2,438.7,,,,,,,,,,,,,,,,,,,,,6.37
BigsTa00,Tank Bigsby,JAX,rb,@ 10:11 PM EDT,22,13.3,,,,,,,,,,,,85.5,17.9,3.7,354.7,6.5,15.2,0.5,112.0,,,,,,,,,,,,,,,,,,,,,6.46
MusgLu00,Luke Musgrave,GB,te,@ 10:11 PM EDT,23,13.7,,,,,,,,,,,,,,,,18.7,32.3,2.8,371.3,,,,,,,,,,,,,,,,,,,,,6.3
GallMi00,Michael Gallup,DAL,wr,@ 10:11 PM EDT,27,13.7,,,,,,,,,,,,,,,,17.9,30.0,3.3,360.3,,,,,,,,,,,,,,,,,,,,,6.28
MillKe00,Kendre Miller,NO,rb,@ 10:11 PM EDT,21,13.3,,,,,,,,,,,,94.9,19.7,3.4,405.7,5.1,11.9,0.6,90.3,,,,,,,,,,,,,,,,,,,,,6.35
FairKa99,Ka&apos;imi Fairbairn,HOU,pk,@ 10:11 PM EDT,29,14.0,,,,,,,,,,,,,,,,,,,,,,,,23.9,21.4,,23.9,21.0,2.9,,,,,,,,,,,6.03
McLaCh44,Chase McLaughlin,TB,pk,@ 10:11 PM EDT,27,14.0,,,,,,,,,,,,,,,,,,,,,,,,23.9,22.2,,24.7,20.6,4.1,,,,,,,,,,,6
