id,name,team,pos,matchup,age,ssn-gms,pass-2pt,pass-att,pass-cmp,pass-1d,pass-int,pass-sck,pass-td,pass-yds,pass-y/att,rush-2pt,rush-2pt,rush-car,rush-1d,rush-td,rush-yds,rec-1d,rec-rec,rec-td,rec-yds,kr-td,kr-yds,pr-td,pr-yds,kck-xpa,kck-xpc,kck-xpm,kck-fga,kck-fgc,kck-fgm,tmd-2pr,tmd-blk,tmd-fmf,tmd-fmr,tmd-int,tmd-pa,tmd-sck,tmd-saf,tmd-td,tmd-ya,ppg
MoorDJ00,DJ Moore,CHI,wr,@ 10:11 PM EDT,26,12.7,,,,,,,,,,,,5.1,1.1,0.0,27.3,34.1,52.0,3.7,736.0,,,,,,,,,,,,,,,,,,,,,11.89
DellNa00,Tank Dell,HOU,wr,@ 10:11 PM EDT,24,12.7,,,,,,,,,,,,1.3,0.5,,13.3,34.7,55.2,3.5,725.3,0.0,19.7,0.1,79.8,,,,,,,,,,,,,,,,,11.83
GaroJi01,Jimmy Garoppolo,LV,qb,@ 10:11 PM EDT,31,12.5,,328.6,224.7,121.7,10.1,13.3,15.2,2497.3,7.6,,,38.2,3.2,1.0,54.3,,,,,,,,,,,,,,,,,,,,,,,,,11.98
McLaTe00,Terry McLaurin,WAS,wr,@ 10:11 PM EDT,28,12.7,,,,,,,,,,,,2.3,0.6,0.0,13.7,34.6,54.0,3.4,735.3,,,,,,,,,,,,,,,,,,,,,11.78
RobiBr01,Brian Robinson Jr,WAS,rb,@ 10:11 PM EDT,24,12.3,,,,,,,,,,,,190.3,39.5,5.9,838.0,6.8,15.5,0.6,119.3,,,,,,,,,,,,,,,,,,,,,12.08
GibbJa00,Jahmyr Gibbs,DET,rb,@ 10:11 PM EDT,21,12.3,,,,,,,,,,,,103.7,21.4,2.8,464.0,19.6,41.4,2.2,319.0,,,,,,,,,,,,,,,,,,,,,12.06
GodwCh00,Chris Godwin,TB,wr,@ 10:11 PM EDT,27,12.7,,,,,,,,,,,,1.8,0.5,0.0,11.0,34.5,59.3,3.4,679.0,,,,,,,,,,,,,,,,,,,,,11.73
PierDa01,Dameon Pierce,HOU,rb,@ 10:11 PM EDT,23,12.3,,,,,,,,,,,,173.3,31.6,4.0,690.0,12.8,29.7,1.3,192.7,,,,,,,,,,,,,,,,,,,,,12.05
HopkDe00,DeAndre Hopkins,TEN,wr,@ 10:11 PM EDT,31,12.7,,,,,,,,,,,,,,,,34.1,58.5,3.8,668.7,,,,,,,,,,,,,,,,,,,,,11.69
KirkCh00,Christian Kirk,JAX,wr,@ 10:11 PM EDT,26,12.7,,,,,,,,,,,,2.4,0.6,0.0,14.3,33.5,55.4,3.9,675.7,,,,,,,,,,,,,,,,,,,,,11.68
WatsCh00,Christian Watson,GB,wr,@ 10:11 PM EDT,24,12.7,,,,,,,,,,,,4.6,1.2,0.0,30.3,31.2,45.5,5.0,679.3,,,,,,,,,,,,,,,,,,,,,11.57
SuttCo00,Courtland Sutton,DEN,wr,@ 10:11 PM EDT,28,12.7,,,,,,,,,,,,,,,,31.7,51.8,4.9,635.3,,,,,,,,,,,,,,,,,,,,,11.41
RiddDe00,Desmond Ridder,ATL,qb,@ 10:11 PM EDT,24,11.7,,307.3,196.2,110.1,6.6,20.0,11.7,2086.7,6.8,,,41.2,8.8,2.0,168.7,,,,,,,,,,,,,,,,,,,,,,,,,12.33
DoubRo00,Romeo Doubs,GB,wr,@ 10:11 PM EDT,23,12.7,,,,,,,,,,,,0.7,0.1,,3.3,32.0,53.7,4.1,637.3,,,,,,,,,,,,,,,,,,,,,11.23
HallBr01,Breece Hall,NYJ,rb,@ 10:11 PM EDT,22,12.1,,,,,,,,,,,,139.2,30.7,4.5,651.7,11.2,23.4,1.2,196.7,,,,,,,,,,,,,,,,,,,,,11.71
JeudJe00,Jerry Jeudy,DEN,wr,@ 10:11 PM EDT,24,12.7,,,,,,,,,,,,0.7,0.1,,3.3,31.0,47.9,4.0,658.0,,,,,,,,,,,,,,,,,,,,,10.9
LapoSa00,Sam LaPorta,DET,te,@ 10:11 PM EDT,22,12.7,,,,,,,,,,,,,,,,30.5,54.3,4.4,571.3,,,,,,,,,,,,,,,,,,,,,10.88
ThomMi02,Michael Thomas,NO,wr,@ 10:11 PM EDT,30,12.7,,,,,,,,,,,,,,,,32.5,58.3,2.9,619.3,,,,,,,,,,,,,,,,,,,,,10.87
PickGe00,George Pickens,PIT,wr,@ 10:11 PM EDT,22,12.7,,,,,,,,,,,,1.3,0.3,,6.7,31.6,46.5,3.4,702.0,,,,,,,,,,,,,,,,,,,,,10.87
DotsJa00,Jahan Dotson,WAS,wr,@ 10:11 PM EDT,23,12.7,,,,,,,,,,,,2.3,0.6,0.0,13.7,30.8,49.5,3.7,638.0,,,,,,,,,,,,,,,,,,,,,10.8
MoorEl00,Elijah Moore,CLE,wr,@ 10:11 PM EDT,23,12.7,,,,,,,,,,,,10.5,2.4,0.4,51.0,29.3,51.0,3.2,572.0,,,,,,,,,,,,,,,,,,,,,10.63
MostRa00,Raheem Mostert,MIA,rb,@ 10:11 PM EDT,31,12.3,,,,,,,,,,,,116.6,28.4,5.0,581.0,9.7,20.6,1.6,165.0,0.0,49.7,,,,,,,,,,,,,,,,,,,10.88
WarrJa00,Jaylen Warren,PIT,rb,@ 10:11 PM EDT,24,12.3,,,,,,,,,,,,104.9,19.8,1.9,446.7,19.0,40.9,1.2,313.0,,,,,,,,,,,,,,,,,,,,,10.87
DaviGa01,Gabe Davis,BUF,wr,@ 10:11 PM EDT,24,12.7,,,,,,,,,,,,1.1,0.4,0.0,8.0,29.0,41.3,4.5,643.0,,,,,,,,,,,,,,,,,,,,,10.56
EngrEv00,Evan Engram,JAX,te,@ 10:11 PM EDT,29,12.7,,,,,,,,,,,,,,,,31.8,59.2,2.6,588.0,,,,,,,,,,,,,,,,,,,,,10.53
AtweTu00,Tutu Atwell,LAR,wr,@ 10:11 PM EDT,24,11.9,,,,,,,,,,,,5.4,1.7,0.1,41.3,30.6,48.8,2.5,648.3,0.0,29.5,0.0,16.8,,,,,,,,,,,,,,,,,11.23
PalmJo01,Joshua Palmer,LAC,wr,@ 10:11 PM EDT,24,12.7,,,,,,,,,,,,0.7,0.1,,3.3,30.8,52.9,3.1,609.0,,,,,,,,,,,,,,,,,,,,,10.48
WoodRo01,Robert Woods,HOU,wr,@ 10:11 PM EDT,31,12.7,,,,,,,,,,,,,,,,29.5,51.4,2.8,581.0,,,0.1,67.0,,,,,,,,,,,,,,,,,9.97
AllgTy00,Tyler Allgeier,ATL,rb,@ 10:11 PM EDT,23,12.3,,,,,,,,,,,,134.9,29.3,4.7,611.0,8.1,18.4,0.9,137.0,,,,,,,,,,,,,,,,,,,,,10.2
JohnDi01,Diontae Johnson,PIT,wr,@ 10:11 PM EDT,27,11.7,,,,,,,,,,,,2.7,0.9,0.3,13.3,28.9,51.3,2.3,563.7,,,,,,,,,,,,,,,,,,,,,10.71
SmitJa02,Jaxon Smith-Njigba,SEA,wr,@ 10:11 PM EDT,21,12.7,,,,,,,,,,,,0.7,0.1,,3.3,28.2,50.0,3.3,541.0,,,,,,,,,,,,,,,,,,,,,9.82
CookBr01,Brandin Cooks,DAL,wr,@ 10:11 PM EDT,30,12.7,,,,,,,,,,,,,,,,28.1,46.6,3.5,567.3,,,,,,,,,,,,,,,,,,,,,9.8
MurrKy00,Kyler Murray,ARI,qb,@ 10:11 PM EDT,26,8.3,,257.8,172.0,93.4,6.7,13.3,9.3,1712.7,6.6,,,43.8,10.8,1.6,230.0,,,,,,,,,,,,,,,,,,,,,,,,,14.77
GoedDa00,Dallas Goedert,PHI,te,@ 10:11 PM EDT,28,12.7,,,,,,,,,,,,,,,,28.1,49.1,3.2,546.7,,,,,,,,,,,,,,,,,,,,,9.69
JohnQu01,Quentin Johnston,LAC,wr,@ 10:11 PM EDT,22,12.3,,,,,,,,,,,,1.1,0.2,0.0,3.7,27.5,46.4,3.4,548.0,,,,,,,,,,,,,,,,,,,,,9.94
HerbKh00,Khalil Herbert,CHI,rb,@ 10:11 PM EDT,25,12.3,,,,,,,,,,,,120.1,25.3,3.3,548.7,10.7,23.0,1.1,184.3,,,,,,,,,,,,,,,,,,,,,9.87
LondDr00,Drake London,ATL,wr,@ 10:11 PM EDT,22,12.7,,,,,,,,,,,,,,,,27.5,46.8,3.3,546.0,,,,,,,,,,,,,,,,,,,,,9.55
DownJo00,Josh Downs,IND,wr,@ 10:11 PM EDT,22,12.7,,,,,,,,,,,,1.3,0.3,,6.7,27.8,49.2,2.9,537.0,,,0.0,38.1,,,,,,,,,,,,,,,,,9.55
WillJa08,Javonte Williams,DEN,rb,@ 10:11 PM EDT,23,12.2,,,,,,,,,,,,129.8,24.1,3.3,519.0,11.2,25.7,1.1,175.3,,,,,,,,,,,,,,,,,,,,,9.88
KittGe00,George Kittle,SF,te,@ 10:11 PM EDT,30,12.7,,,,,,,,,,,,,,,,25.6,42.0,4.5,513.0,,,,,,,,,,,,,,,,,,,,,9.51
BoydTy00,Tyler Boyd,CIN,wr,@ 10:11 PM EDT,28,12.7,,,,,,,,,,,,,,,,28.1,49.2,2.7,552.0,,,,,,,,,,,,,,,,,,,,,9.5
WallDa00,Darren Waller,NYG,te,@ 10:11 PM EDT,31,12.7,,,,,,,,,,,,,,,,27.1,47.3,3.3,526.7,,,,,,,,,,,,,,,,,,,,,9.45
HarrNa00,Najee Harris,PIT,rb,@ 10:11 PM EDT,25,12.3,,,,,,,,,,,,149.5,28.2,4.7,584.0,7.7,19.0,0.3,121.7,,,,,,,,,,,,,,,,,,,,,9.64
JoneZa00,Zay Jones,JAX,wr,@ 10:11 PM EDT,28,12.3,,,,,,,,,,,,1.1,0.3,0.0,7.7,25.6,45.0,3.7,488.7,,,,,,,,,,,,,,,,,,,,,9.47
EdwaGu00,Gus Edwards,BAL,rb,@ 10:11 PM EDT,28,12.3,,,,,,,,,,,,135.4,31.9,5.0,669.0,4.2,9.9,0.4,81.3,,,,,,,,,,,,,,,,,,,,,9.46
ErtzZa00,Zach Ertz,ARI,te,@ 10:11 PM EDT,32,12.7,,,,,,,,,,,,,,,,26.0,52.0,3.3,440.0,,,,,,,,,,,,,,,,,,,,,9.16
JohnRo07,Roschon Johnson,CHI,rb,@ 10:11 PM EDT,22,12.2,,,,,,,,,,,,97.9,20.7,3.5,429.0,11.4,25.1,1.6,186.3,,,,,,,,,,,,,,,,,,,,,9.5
BurkTr00,Treylon Burks,TEN,wr,@ 10:11 PM EDT,23,12.5,,,,,,,,,,,,3.1,0.7,0.0,17.7,25.9,40.0,2.8,561.3,,,,,,,,,,,,,,,,,,,,,9.2
BourKe00,Kendrick Bourne,NE,wr,@ 10:11 PM EDT,28,12.7,,,,,,,,,,,,3.7,1.0,,24.3,25.6,45.6,2.9,493.0,,,,,,,,,,,,,,,,,,,,,9.04
TuckJu44,Justin Tucker,BAL,pk,@ 10:11 PM EDT,33,13.0,,,,,,,,,,,,,,,,,,,,,,,,33.5,32.0,,31.5,27.5,4.0,,,,,,,,,,,8.81
NjokDa00,David Njoku,CLE,te,@ 10:11 PM EDT,27,12.7,,,,,,,,,,,,,,,,25.5,44.4,3.1,498.3,,,,,,,,,,,,,,,,,,,,,8.89
HenrHu00,Hunter Henry,NE,te,@ 10:11 PM EDT,28,12.7,,,,,,,,,,,,,,,,24.0,40.7,3.7,474.3,,,,,,,,,,,,,,,,,,,,,8.71
MattAl01,Alexander Mattison,MIN,rb,@ 10:11 PM EDT,25,12.3,,,,,,,,,,,,95.4,17.8,2.7,375.3,12.3,29.0,1.4,182.0,,,,,,,,,,,,,,,,,,,,,8.8
MoodJa44,Jake Moody,SF,pk,@ 10:11 PM EDT,23,13.0,,,,,,,,,,,,,,,,,,,,,,,,40.0,38.0,,27.5,23.3,4.2,,,,,,,,,,,8.3
RiceRa01,Rashee Rice,KC,wr,@ 10:11 PM EDT,23,11.9,,,,,,,,,,,,1.1,0.2,0.0,3.7,23.2,39.4,3.6,456.7,,,,,,,,,,,,,,,,,,,,,9.05
MimsMa00,Marvin Mims Jr.,DEN,wr,@ 10:11 PM EDT,21,12.4,,,,,,,,,,,,4.9,1.0,0.0,23.0,23.9,35.3,2.6,533.3,0.1,150.1,0.2,139.6,,,,,,,,,,,,,,,,,8.62
ReedJa01,Jayden Reed,GB,wr,@ 10:11 PM EDT,23,12.7,,,,,,,,,,,,1.3,0.3,,6.7,23.3,35.9,3.4,501.0,0.0,42.9,0.2,135.5,,,,,,,,,,,,,,,,,8.43
KmetCo00,Cole Kmet,CHI,te,@ 10:11 PM EDT,24,12.7,,,,,,,,,,,,,,,,22.9,41.8,3.5,425.7,,,,,,,,,,,,,,,,,,,,,8.33
McKiJe01,Jerick McKinnon,KC,rb,@ 10:11 PM EDT,31,11.9,,,,,,,,,,,,34.4,7.3,1.4,146.7,16.6,32.9,3.8,277.3,,,,,,,,,,,,,,,,,,,,,8.89
GainKe00,Kenneth Gainwell,PHI,rb,@ 10:11 PM EDT,24,12.3,,,,,,,,,,,,98.3,20.4,3.3,424.7,9.6,22.1,1.1,150.7,,,,,,,,,,,,,,,,,,,,,8.55
ElliEz00,Ezekiel Elliott,NE,rb,@ 10:11 PM EDT,28,12.3,,,,,,,,,,,,117.2,23.3,4.4,470.3,7.2,17.2,0.7,115.3,,,,,,,,,,,,,,,,,,,,,8.54
KincDa00,Dalton Kincaid,BUF,te,@ 10:11 PM EDT,24,12.7,,,,,,,,,,,,,,,,21.9,39.7,3.9,404.7,,,,,,,,,,,,,,,,,,,,,8.18
SamuCu00,Curtis Samuel,WAS,wr,@ 10:11 PM EDT,27,12.7,,,,,,,,,,,,8.3,2.3,0.4,47.0,22.3,41.6,2.0,417.0,,,,,,,,,,,,,,,,,,,,,8.11
SpeaTy00,Tyjae Spears,TEN,rb,@ 10:11 PM EDT,23,12.3,,,,,,,,,,,,78.2,15.5,2.2,331.3,13.1,28.0,1.0,224.7,,,,,,,,,,,,,,,,,,,,,8.28
PittKy00,Kyle Pitts,ATL,te,@ 10:11 PM EDT,23,12.7,,,,,,,,,,,,1.8,0.5,0.1,11.3,22.9,38.7,2.5,465.3,,,,,,,,,,,,,,,,,,,,,8.05
OsboKJ00,K.J. Osborn,MIN,wr,@ 10:11 PM EDT,26,12.7,,,,,,,,,,,,1.5,0.4,,9.3,21.4,35.3,3.7,431.0,,,,,,,,,,,,,,,,,,,,,8
ParkDe01,DeVante Parker,NE,wr,@ 10:11 PM EDT,30,12.7,,,,,,,,,,,,,,,,24.0,38.8,1.9,512.0,,,,,,,,,,,,,,,,,,,,,7.99
FreiPa00,Pat Freiermuth,PIT,te,@ 10:11 PM EDT,25,12.3,,,,,,,,,,,,,,,,21.9,39.0,3.4,416.0,,,,,,,,,,,,,,,,,,,,,8.18
LazaAl00,Allen Lazard,NYJ,wr,@ 10:11 PM EDT,27,12.7,,,,,,,,,,,,,,,,22.6,36.1,2.7,478.3,,,,,,,,,,,,,,,,,,,,,7.92
HigbTy01,Tyler Higbee,LAR,te,@ 10:11 PM EDT,30,12.7,,,,,,,,,,,,,,,,22.9,42.6,2.5,424.7,,,,,,,,,,,,,,,,,,,,,7.9
BassTy44,Tyler Bass,BUF,pk,@ 10:11 PM EDT,26,13.0,,,,,,,,,,,,,,,,,,,,,,,,36.5,34.0,,26.5,22.0,4.5,,,,,,,,,,,7.69
PeriSa00,Samaje Perine,DEN,rb,@ 10:11 PM EDT,28,12.3,,,,,,,,,,,,66.0,12.8,2.1,266.3,13.7,29.7,1.4,224.7,,,,,,,,,,,,,,,,,,,,,8.06
MoorSk00,Skyy Moore,KC,wr,@ 10:11 PM EDT,23,12.7,,,,,,,,,,,,2.4,0.6,0.0,14.3,22.1,37.5,2.5,446.0,,,,,,,,,,,,,,,,,,,,,7.8
MyerJa44,Jason Myers,SEA,pk,@ 10:11 PM EDT,32,13.0,,,,,,,,,,,,,,,,,,,,,,,,33.5,31.0,,27.0,22.5,4.5,,,,,,,,,,,7.58
DillA.00,AJ Dillon,GB,rb,@ 10:11 PM EDT,25,12.3,,,,,,,,,,,,120.5,23.3,4.4,469.3,5.1,12.2,0.6,91.3,,,,,,,,,,,,,,,,,,,,,7.88
AubrBr00,Brandon Aubrey,DAL,pk,@ 10:11 PM EDT,28,13.0,,,,,,,,,,,,,,,,,,,,,,,,36.5,34.0,,25.5,21.0,4.5,,,,,,,,,,,7.46
ShahRa00,Rashid Shaheed,NO,wr,@ 10:11 PM EDT,25,12.7,,,,,,,,,,,,6.1,1.4,0.0,34.3,21.6,32.8,2.0,480.7,0.0,117.7,0.1,99.7,,,,,,,,,,,,,,,,,7.63
FergJa01,Jake Ferguson,DAL,te,@ 10:11 PM EDT,24,12.7,,,,,,,,,,,,,,,,20.5,38.6,3.4,368.3,,,,,,,,,,,,,,,,,,,,,7.56
GayxMa44,Matt Gay,IND,pk,@ 10:11 PM EDT,29,13.0,,,,,,,,,,,,,,,,,,,,,,,,28.0,26.0,,28.0,23.2,4.8,,,,,,,,,,,7.35
SandJa44,Jason Sanders,MIA,pk,@ 10:11 PM EDT,27,13.0,,,,,,,,,,,,,,,,,,,,,,,,39.0,37.0,,24.0,19.5,4.5,,,,,,,,,,,7.35
HuntKa00,Kareem Hunt,CLE,rb,@ 10:11 PM EDT,28,12.3,,,,,,,,,,,,96.4,19.3,3.1,403.7,8.1,18.0,0.9,141.0,,,,,,,,,,,,,,,,,,,,,7.73
DickCa44,Cameron Dicker,LAC,pk,@ 10:11 PM EDT,23,13.0,,,,,,,,,,,,,,,,,,,,,,,,34.8,32.5,,25.1,20.9,4.2,,,,,,,,,,,7.32
ButkHa99,Harrison Butker,KC,pk,@ 10:11 PM EDT,28,13.0,,,,,,,,,,,,,,,,,,,,,,,,43.5,41.0,,23.0,18.0,5.0,,,,,,,,,,,7.31
PattRi44,Riley Patterson,DET,pk,@ 10:11 PM EDT,25,13.0,,,,,,,,,,,,,,,,,,,,,,,,36.5,34.5,,24.0,20.0,4.0,,,,,,,,,,,7.27
McPhEv44,Evan McPherson,CIN,pk,@ 10:11 PM EDT,24,13.0,,,,,,,,,,,,,,,,,,,,,,,,33.5,31.0,,26.0,21.0,5.0,,,,,,,,,,,7.23
JoseGr44,Greg Joseph,MIN,pk,@ 10:11 PM EDT,29,13.0,,,,,,,,,,,,,,,,,,,,,,,,33.0,30.0,,25.6,21.3,4.3,,,,,,,,,,,7.22
KnoxDa00,Dawson Knox,BUF,te,@ 10:11 PM EDT,26,12.7,,,,,,,,,,,,,,,,19.3,34.3,3.8,363.7,,,,,,,,,,,,,,,,,,,,,7.36
ElliJa98,Jake Elliott,PHI,pk,@ 10:11 PM EDT,28,13.0,,,,,,,,,,,,,,,,,,,,,,,,44.0,42.0,,21.0,17.0,4.0,,,,,,,,,,,7.15
McMaBr44,Brandon McManus,JAX,pk,@ 10:11 PM EDT,32,13.0,,,,,,,,,,,,,,,,,,,,,,,,33.0,30.0,,26.0,21.0,5.0,,,,,,,,,,,7.15
FolkNi44,Nick Folk,TEN,pk,@ 10:11 PM EDT,39,13.0,,,,,,,,,,,,,,,,,,,,,,,,29.7,27.9,,26.9,21.4,5.5,,,,,,,,,,,7.08
CarlDa44,Daniel Carlson,LV,pk,@ 10:11 PM EDT,28,13.0,,,,,,,,,,,,,,,,,,,,,,,,28.0,26.0,,27.0,22.0,5.0,,,,,,,,,,,7.08
GrupBl00,Blake Grupe,NO,pk,@ 10:11 PM EDT,24,13.0,,,,,,,,,,,,,,,,,,,,,,,,32.5,30.0,,25.5,20.5,5.0,,,,,,,,,,,7.04
HopkDu44,Dustin Hopkins,CLE,pk,@ 10:11 PM EDT,33,13.0,,,,,,,,,,,,,,,,,,,,,,,,32.0,30.0,,24.6,20.5,4.1,,,,,,,,,,,7.04
ClarDJ00,D.J. Chark Jr,CAR,wr,@ 10:11 PM EDT,27,12.7,,,,,,,,,,,,,,,,21.1,31.2,2.1,477.7,,,,,,,,,,,,,,,,,,,,,7.21
MingJo00,Jonathan Mingo,CAR,wr,@ 10:11 PM EDT,22,12.3,,,,,,,,,,,,0.7,0.1,,3.3,20.6,35.4,2.3,414.7,,,,,,,,,,,,,,,,,,,,,7.38
RylaCh00,Chad Ryland,NE,pk,@ 10:11 PM EDT,24,13.0,,,,,,,,,,,,,,,,,,,,,,,,25.5,23.5,,28.5,22.5,6.0,,,,,,,,,,,7
MusgLu00,Luke Musgrave,GB,te,@ 10:11 PM EDT,23,12.5,,,,,,,,,,,,,,,,20.0,36.3,2.7,379.0,,,,,,,,,,,,,,,,,,,,,7.27
GibsAn00,Antonio Gibson,WAS,rb,@ 10:11 PM EDT,25,12.3,,,,,,,,,,,,46.7,9.8,2.1,192.3,13.9,31.9,1.0,215.7,0.1,179.7,,,,,,,,,,,,,,,,,,,7.34
MoonDa00,Darnell Mooney,CHI,wr,@ 10:11 PM EDT,26,12.6,,,,,,,,,,,,0.7,0.1,,3.3,20.4,33.2,2.4,427.0,,,,,,,,,,,,,,,,,,,,,7.18
CarlAn44,Anders Carlson,GB,pk,@ 10:11 PM EDT,25,13.0,,,,,,,,,,,,,,,,,,,,,,,,26.5,24.0,,27.5,22.0,5.5,,,,,,,,,,,6.92
OttoCa00,Cade Otton,TB,te,@ 10:11 PM EDT,24,12.7,,,,,,,,,,,,,,,,19.6,36.1,2.9,364.7,,,,,,,,,,,,,,,,,,,,,7.1
WilsZa00,Zach Wilson,NYJ,qb,@ 10:11 PM EDT,24,7.8,,209.1,131.0,74.6,6.2,9.0,8.2,1395.0,6.7,,,27.0,5.1,0.8,106.7,,,,,,,,,,,,,,,,,,,,,,,,,11.49
PineEd44,Eddy Piñeiro,CAR,pk,@ 10:11 PM EDT,28,13.0,,,,,,,,,,,,,,,,,,,,,,,,24.0,22.0,,27.4,22.5,4.9,,,,,,,,,,,6.88
GanoGr44,Graham Gano,NYG,pk,@ 10:11 PM EDT,36,13.0,,,,,,,,,,,,,,,,,,,,,,,,25.3,23.8,,25.4,21.8,3.6,,,,,,,,,,,6.86
KooxYo99,Younghoe Koo,ATL,pk,@ 10:11 PM EDT,29,13.0,,,,,,,,,,,,,,,,,,,,,,,,25.1,23.0,,26.0,22.0,4.0,,,,,,,,,,,6.85
SmitIr01,Irv Smith Jr.,CIN,te,@ 10:11 PM EDT,25,12.7,,,,,,,,,,,,,,,,19.4,38.2,2.8,338.3,,,,,,,,,,,,,,,,,,,,,6.99
HillJu00,Justice Hill,BAL,rb,@ 10:11 PM EDT,25,12.3,,,,,,,,,,,,103.3,20.0,2.8,428.7,6.4,15.8,0.5,104.0,,,,,,,,,,,,,,,,,,,,,7.13
WillJa09,Jameson Williams,DET,wr,@ 10:11 PM EDT,22,12.0,,,,,,,,,,,,3.9,1.0,0.0,25.3,18.5,26.6,2.7,421.7,,,,,,,,,,,,,,,,,,,,,7.32
OkonCh00,Chigoziem Okonkwo,TEN,te,@ 10:11 PM EDT,24,12.7,,,,,,,,,,,,1.3,0.1,,3.3,19.5,34.4,2.5,382.0,,,,,,,,,,,,,,,,,,,,,6.93
WilsMi01,Michael Wilson,ARI,wr,@ 10:11 PM EDT,23,12.7,,,,,,,,,,,,,,,,20.3,34.1,1.9,421.3,,,,,,,,,,,,,,,,,,,,,6.91
AkerCa00,Cam Akers,MIN,rb,@ 10:11 PM EDT,24,12.3,,,,,,,,,,,,112.3,20.6,2.8,443.3,5.7,13.8,0.6,97.0,,,,,,,,,,,,,,,,,,,,,7.1
BoswCh44,Chris Boswell,PIT,pk,@ 10:11 PM EDT,32,13.0,,,,,,,,,,,,,,,,,,,,,,,,24.4,22.9,,24.1,21.1,3.0,,,,,,,,,,,6.63
CharZa00,Zach Charbonnet,SEA,rb,@ 10:11 PM EDT,22,12.3,,,,,,,,,,,,76.5,16.1,2.8,330.7,8.0,18.0,0.9,134.7,,,,,,,,,,,,,,,,,,,,,6.96
ReynJo00,Josh Reynolds,DET,wr,@ 10:11 PM EDT,28,12.7,,,,,,,,,,,,,,,,18.1,27.6,3.2,390.0,,,,,,,,,,,,,,,,,,,,,6.76
ZuerGr44,Greg Zuerlein,NYJ,pk,@ 10:11 PM EDT,35,13.0,,,,,,,,,,,,,,,,,,,,,,,,30.6,28.2,,23.8,19.1,4.7,,,,,,,,,,,6.58
MaheBr44,Brett Maher,FA,pk,@ 10:11 PM EDT,33,13.0,,,,,,,,,,,,,,,,,,,,,,,,27.6,25.6,,22.9,19.9,3.0,,,,,,,,,,,6.56
ToneKa00,Kadarius Toney,KC,wr,@ 10:11 PM EDT,24,12.7,,,,,,,,,,,,7.3,2.1,0.4,42.3,17.3,30.4,2.3,344.0,,,,,,,,,,,,,,,,,,,,,6.72
SantCa44,Cairo Santos,CHI,pk,@ 10:11 PM EDT,31,13.0,,,,,,,,,,,,,,,,,,,,,,,,29.8,27.6,,21.5,19.1,2.4,,,,,,,,,,,6.53
SlyeJo44,Joey Slye,WAS,pk,@ 10:11 PM EDT,27,13.0,,,,,,,,,,,,,,,,,,,,,,,,26.0,22.9,,23.3,20.6,2.7,,,,,,,,,,,6.52
JohnJu00,Juwan Johnson,NO,te,@ 10:11 PM EDT,27,12.7,,,,,,,,,,,,,,,,18.4,32.2,2.6,363.3,,,,,,,,,,,,,,,,,,,,,6.64
PratMa44,Matt Prater,ARI,pk,@ 10:11 PM EDT,39,13.0,,,,,,,,,,,,,,,,,,,,,,,,26.0,24.4,,23.8,19.9,3.9,,,,,,,,,,,6.47
EverGe00,Gerald Everett,LAC,te,@ 10:11 PM EDT,29,12.7,,,,,,,,,,,,,,,,18.4,34.2,2.6,341.3,,,,,,,,,,,,,,,,,,,,,6.64
SchuDa00,Dalton Schultz,HOU,te,@ 10:11 PM EDT,27,12.7,,,,,,,,,,,,,,,,18.2,34.4,2.6,333.3,,,,,,,,,,,,,,,,,,,,,6.59
GallMi00,Michael Gallup,DAL,wr,@ 10:11 PM EDT,27,12.7,,,,,,,,,,,,,,,,18.6,31.5,2.3,381.0,,,,,,,,,,,,,,,,,,,,,6.57
ConkTy00,Tyler Conklin,NYJ,te,@ 10:11 PM EDT,28,12.7,,,,,,,,,,,,,,,,19.2,37.3,1.8,350.7,,,,,,,,,,,,,,,,,,,,,6.55
SmitJu00,JuJu Smith-Schuster,NE,wr,@ 10:11 PM EDT,26,11.5,,,,,,,,,,,,,,,,18.8,35.1,2.1,351.3,,,,,,,,,,,,,,,,,,,,,7.19
PierAl00,Alec Pierce,IND,wr,@ 10:11 PM EDT,23,12.7,,,,,,,,,,,,0.7,0.1,,3.3,18.3,27.5,2.1,411.3,,,,,,,,,,,,,,,,,,,,,6.44
HubbCh00,Chuba Hubbard,CAR,rb,@ 10:11 PM EDT,24,12.3,,,,,,,,,,,,69.5,13.8,1.8,299.7,9.8,22.9,0.5,158.3,,,,,,,,,,,,,,,,,,,,,6.61
HursHa00,Hayden Hurst,CAR,te,@ 10:11 PM EDT,30,12.7,,,,,,,,,,,,,,,,18.1,35.1,2.2,327.7,,,,,,,,,,,,,,,,,,,,,6.4
LutzWi44,Wil Lutz,DEN,pk,@ 10:11 PM EDT,29,13.0,,,,,,,,,,,,,,,,,,,,,,,,24.4,22.6,,24.1,19.5,4.6,,,,,,,,,,,6.24
PeopDo00,Donovan Peoples-Jones,CLE,wr,@ 10:11 PM EDT,24,12.7,,,,,,,,,,,,0.7,0.1,,3.3,18.0,27.3,2.2,399.0,,,0.1,118.2,,,,,,,,,,,,,,,,,6.39
BerrBr00,Braxton Berrios,MIA,wr,@ 10:11 PM EDT,28,12.7,,,,,,,,,,,,2.0,0.3,,6.7,17.5,31.9,2.5,334.3,,,0.1,119.2,,,,,,,,,,,,,,,,,6.38
