id,name,team,pos,matchup,age,ssn-gms,pass-2pt,pass-att,pass-cmp,pass-1d,pass-int,pass-sck,pass-td,pass-yds,pass-y/att,rush-2pt,rush-2pt,rush-car,rush-1d,rush-td,rush-yds,rec-1d,rec-rec,rec-td,rec-yds,kr-td,kr-yds,pr-td,pr-yds,kck-xpa,kck-xpc,kck-xpm,kck-fga,kck-fgc,kck-fgm,tmd-2pr,tmd-blk,tmd-fmf,tmd-fmr,tmd-int,tmd-pa,tmd-sck,tmd-saf,tmd-td,tmd-ya,ppg
LutzWi44,Wil Lutz,DEN,pk,@ 10:11 PM EDT,29,12.0,,,,,,,,,,,,,,,,,,,,,,,,22.5,20.9,,22.2,18.0,4.2,,,,,,,,,,,6.24
PeopDo00,Donovan Peoples-Jones,CLE,wr,@ 10:11 PM EDT,24,12.7,,,,,,,,,,,,0.7,0.1,,3.3,16.0,24.4,2.1,357.0,,,0.1,118.2,,,,,,,,,,,,,,,,,5.76
FantNo00,Noah Fant,SEA,te,@ 10:11 PM EDT,25,12.7,,,,,,,,,,,,,,,,16.8,30.9,1.2,330.7,,,,,,,,,,,,,,,,,,,,,5.63
MarsTe00,Terrace Marshall Jr,CAR,wr,@ 10:11 PM EDT,23,12.0,,,,,,,,,,,,1.0,0.3,,7.0,16.7,30.1,1.1,335.3,,,,,,,,,,,,,,,,,,,,,5.92
HillJu00,Justice Hill,BAL,rb,@ 10:11 PM EDT,25,11.7,,,,,,,,,,,,83.9,16.9,2.5,358.7,4.2,11.1,0.5,70.3,,,,,,,,,,,,,,,,,,,,,6.07
DougDe00,Demario Douglas,NE,wr,@ 10:11 PM EDT,22,11.5,,,,,,,,,,,,3.7,0.7,0.0,17.0,15.7,29.3,1.5,303.3,,,,,,,,,,,,,,,,,,,,,6.1
HursHa00,Hayden Hurst,CAR,te,@ 10:11 PM EDT,30,12.0,,,,,,,,,,,,,,,,15.2,29.3,2.2,277.0,,,,,,,,,,,,,,,,,,,,,5.84
BeckOd01,Odell Beckham Jr,BAL,wr,@ 10:11 PM EDT,30,12.0,,,,,,,,,,,,,,,,15.3,24.4,2.0,331.0,,,,,,,,,,,,,,,,,,,,,5.79
HollMa00,Mack Hollins,ATL,wr,@ 10:11 PM EDT,30,12.0,,,,,,,,,,,,,,,,15.6,24.1,1.8,346.7,,,,,,,,,,,,,,,,,,,,,5.78
AkerCa00,Cam Akers,MIN,rb,@ 10:11 PM EDT,24,11.7,,,,,,,,,,,,79.0,14.8,2.2,313.7,5.2,13.3,0.3,83.3,,,,,,,,,,,,,,,,,,,,,5.78
SmitJo02,Jonnu Smith,ATL,te,@ 10:11 PM EDT,28,12.0,,,,,,,,,,,,,,,,15.3,29.0,1.3,293.3,,,,,,,,,,,,,,,,,,,,,5.52
HyatJa00,Jalin Hyatt,NYG,wr,@ 10:11 PM EDT,22,11.5,,,,,,,,,,,,,,,,14.9,22.8,1.7,334.7,,,,,,,,,,,,,,,,,,,,,5.78
BateRa00,Rashod Bateman,BAL,wr,@ 10:11 PM EDT,23,12.0,,,,,,,,,,,,,,,,14.5,24.3,1.7,306.7,,,,,,,,,,,,,,,,,,,,,5.42
PalmTr00,Trey Palmer,TB,wr,@ 10:11 PM EDT,22,12.7,,,,,,,,,,,,1.8,0.3,0.0,7.0,14.0,24.6,1.8,284.3,,,,,,,,,,,,,,,,,,,,,5.11
SlayDa00,Darius Slayton,NYG,wr,@ 10:11 PM EDT,26,11.5,,,,,,,,,,,,,,,,14.9,24.2,1.3,326.0,,,,,,,,,,,,,,,,,,,,,5.61
GranKy00,Kylen Granson,IND,te,@ 10:11 PM EDT,25,12.0,,,,,,,,,,,,,,,,13.7,25.5,2.1,261.3,,,,,,,,,,,,,,,,,,,,,5.34
PierAl00,Alec Pierce,IND,wr,@ 10:11 PM EDT,23,12.0,,,,,,,,,,,,0.7,0.1,,3.3,14.1,20.6,1.7,328.0,,,,,,,,,,,,,,,,,,,,,5.33
SmytDu00,Durham Smythe,MIA,te,@ 10:11 PM EDT,28,12.0,,,,,,,,,,,,,,,,13.3,25.0,2.3,250.0,,,,,,,,,,,,,,,,,,,,,5.32
KellJo01,Joshua Kelley,LAC,rb,@ 10:11 PM EDT,25,12.3,,,,,,,,,,,,82.3,14.6,2.1,310.3,4.7,12.1,0.1,80.3,0.0,24.1,,,,,,,,,,,,,,,,,,,5.15
MossZa00,Zack Moss,IND,rb,@ 10:11 PM EDT,25,11.7,,,,,,,,,,,,69.8,14.3,2.3,298.0,3.5,8.7,0.5,67.7,,,,,,,,,,,,,,,,,,,,,5.3
HarrDe02,Deonte Harty,BUF,wr,@ 10:11 PM EDT,25,12.0,,,,,,,,,,,,4.9,1.6,0.4,29.0,12.4,21.8,1.6,252.3,0.1,187.8,0.2,138.1,,,,,,,,,,,,,,,,,5.13
McLaJa00,Jaleel McLaughlin,DEN,rb,@ 10:11 PM EDT,23,11.7,,,,,,,,,,,,65.2,13.4,1.7,292.0,4.4,10.4,0.7,82.7,,,,,,,,,,,,,,,,,,,,,5.26
HodgIs00,Isaiah Hodgins,NYG,wr,@ 10:11 PM EDT,25,12.0,,,,,,,,,,,,,,,,13.4,25.2,1.7,257.0,,,,,,,,,,,,,,,,,,,,,5.1
ParhDo00,Donald Parham Jr,LAC,te,@ 10:11 PM EDT,26,12.7,,,,,,,,,,,,,,,,12.3,22.8,2.6,229.3,,,,,,,,,,,,,,,,,,,,,4.82
GesiMi00,Mike Gesicki,NE,te,@ 10:11 PM EDT,28,12.0,,,,,,,,,,,,,,,,13.4,23.9,1.7,269.0,,,,,,,,,,,,,,,,,,,,,5.07
RobiAl02,Allen Robinson II,PIT,wr,@ 10:11 PM EDT,30,12.0,,,,,,,,,,,,,,,,13.3,24.7,1.7,259.3,,,,,,,,,,,,,,,,,,,,,5.05
JennJa00,Jauan Jennings,SF,wr,@ 10:11 PM EDT,26,11.8,,,,,,,,,,,,,,,,12.7,21.3,1.7,271.0,,,,,,,,,,,,,,,,,,,,,4.95
MoorRo03,Rondale Moore,ARI,wr,@ 10:11 PM EDT,23,12.0,,,,,,,,,,,,7.6,1.9,0.1,46.0,12.1,24.2,1.0,225.0,,,0.0,19.6,,,,,,,,,,,,,,,,,4.83
AustCa00,Calvin Austin III,PIT,wr,@ 10:11 PM EDT,24,12.0,,,,,,,,,,,,4.0,0.8,,20.0,12.4,22.1,1.3,253.0,0.0,39.6,0.1,78.3,,,,,,,,,,,,,,,,,4.78
TuckSe00,Sean Tucker,TB,rb,@ 10:11 PM EDT,22,12.3,,,,,,,,,,,,59.2,10.3,1.1,229.0,6.1,14.4,0.6,105.0,,,,,,,,,,,,,,,,,,,,,4.61
RaymKa00,Kalif Raymond,DET,wr,@ 10:11 PM EDT,29,12.0,,,,,,,,,,,,4.6,1.2,0.2,25.3,11.7,19.9,1.1,253.7,0.0,25.9,0.1,119.0,,,,,,,,,,,,,,,,,4.64
SingDe00,Devin Singletary,HOU,rb,@ 10:11 PM EDT,26,11.7,,,,,,,,,,,,72.6,12.9,1.2,292.3,4.3,10.8,0.2,77.3,0.0,90.7,,,,,,,,,,,,,,,,,,,4.75
CampPa00,Parris Campbell,NYG,wr,@ 10:11 PM EDT,26,12.0,,,,,,,,,,,,1.3,0.3,,6.7,12.5,24.7,1.0,235.0,,,,,,,,,,,,,,,,,,,,,4.57
MillKe00,Kendre Miller,NO,rb,@ 10:11 PM EDT,21,11.7,,,,,,,,,,,,59.3,11.7,2.1,238.0,4.1,10.8,0.1,73.0,,,,,,,,,,,,,,,,,,,,,4.65
ValdMa00,Marquez Valdes-Scantling,KC,wr,@ 10:11 PM EDT,29,12.0,,,,,,,,,,,,,,,,12.0,17.3,1.4,284.7,,,,,,,,,,,,,,,,,,,,,4.5
AghoNe00,Nelson Agholor,BAL,wr,@ 10:11 PM EDT,30,12.0,,,,,,,,,,,,,,,,11.4,20.1,1.6,234.3,,,,,,,,,,,,,,,,,,,,,4.43
VaugDe00,Deuce Vaughn,DAL,rb,@ 10:11 PM EDT,21,11.7,,,,,,,,,,,,48.2,9.3,1.1,205.0,5.5,12.8,0.6,99.0,,,,,,,,,,,,,,,,,,,,,4.52
DulcGr00,Greg Dulcich,DEN,te,@ 10:11 PM EDT,23,11.3,,,,,,,,,,,,,,,,10.9,19.2,1.9,222.7,,,,,,,,,,,,,,,,,,,,,4.65
DowdDa00,Rico Dowdle,DAL,rb,@ 10:11 PM EDT,25,11.7,,,,,,,,,,,,59.8,11.0,1.8,228.7,4.0,10.7,0.1,69.3,,,,,,,,,,,,,,,,,,,,,4.44
HillTa00,Taysom Hill,NO,te,@ 10:11 PM EDT,33,12.0,,14.1,9.5,5.1,0.4,0.7,0.5,104.0,7.4,,,39.7,9.0,1.9,175.3,3.4,8.0,0.4,72.3,,,,,,,,,,,,,,,,,,,,,4.29
BoutKa00,Kayshon Boutte,NE,wr,@ 10:11 PM EDT,21,9.5,,,,,,,,,,,,,,,,11.4,20.0,1.3,236.7,,,,,,,,,,,,,,,,,,,,,5.4
BigsTa00,Tank Bigsby,JAX,rb,@ 10:11 PM EDT,22,11.7,,,,,,,,,,,,53.9,11.2,2.4,218.3,3.2,8.6,0.1,60.0,,,,,,,,,,,,,,,,,,,,,4.36
HarrDa01,Damien Harris,BUF,rb,@ 10:11 PM EDT,26,11.7,,,,,,,,,,,,51.7,11.9,2.8,225.3,1.9,5.5,0.3,40.0,0.0,89.1,,,,,,,,,,,,,,,,,,,4.28
DobbJo00,Joshua Dobbs,ARI,qb,@ 10:11 PM EDT,28,6.9,,98.6,66.6,35.8,1.8,4.0,3.4,659.7,6.7,,,22.7,4.7,0.7,99.3,,,,,,,,,,,,,,,,,,,,,,,,,7.18
EdwaCl00,Clyde Edwards-Helaire,KC,rb,@ 10:11 PM EDT,24,11.7,,,,,,,,,,,,57.4,10.9,1.8,227.7,3.4,8.8,0.2,66.3,,,,,,,,,,,,,,,,,,,,,4.25
BreiMa00,Matt Breida,NYG,rb,@ 10:11 PM EDT,28,11.7,,,,,,,,,,,,46.5,8.8,1.2,188.0,5.3,12.8,0.2,96.7,,,,,,,,,,,,,,,,,,,,,4.24
ThomDe04,Deven Thompkins,TB,wr,@ 10:11 PM EDT,23,12.7,,,,,,,,,,,,0.7,0.1,,3.3,10.9,19.9,1.2,221.3,0.1,144.8,0.1,121.5,,,,,,,,,,,,,,,,,3.9
StroPi00,Pierre Strong Jr,CLE,rb,@ 10:11 PM EDT,24,12.3,,,,,,,,,,,,54.3,12.2,1.9,256.3,2.1,5.8,0.1,46.7,,,,,,,,,,,,,,,,,,,,,3.87
WillJa05,Jamaal Williams,NO,rb,@ 10:11 PM EDT,28,10.4,,,,,,,,,,,,56.8,11.7,3.0,217.0,1.2,4.6,0.1,27.3,,,,,,,,,,,,,,,,,,,,,4.55
MitcEl00,Elijah Mitchell,SF,rb,@ 10:11 PM EDT,25,11.5,,,,,,,,,,,,51.4,10.8,1.5,231.7,3.0,8.0,0.2,57.7,,,,,,,,,,,,,,,,,,,,,4.08
MayeMi00,Michael Mayer,LV,te,@ 10:11 PM EDT,22,12.0,,,,,,,,,,,,,,,,9.7,18.4,1.6,189.0,,,,,,,,,,,,,,,,,,,,,3.89
GrayNo00,Noah Gray,KC,te,@ 10:11 PM EDT,24,12.0,,,,,,,,,,,,,,,,9.5,16.6,1.7,197.7,,,,,,,,,,,,,,,,,,,,,3.88
WatsJu01,Justin Watson,KC,wr,@ 10:11 PM EDT,28,12.0,,,,,,,,,,,,,,,,10.5,15.0,1.0,257.7,,,,,,,,,,,,,,,,,,,,,3.88
MetcJo00,John Metchie III,HOU,wr,@ 10:11 PM EDT,23,12.0,,,,,,,,,,,,,,,,10.2,17.3,0.9,225.7,,,,,,,,,,,,,,,,,,,,,3.78
ParkCo00,Colby Parkinson,SEA,te,@ 10:11 PM EDT,24,12.7,,,,,,,,,,,,,,,,9.6,17.7,1.1,197.7,,,,,,,,,,,,,,,,,,,,,3.46
JeffVa00,Van Jefferson,ATL,wr,@ 10:11 PM EDT,27,12.0,,,,,,,,,,,,1.0,0.3,0.0,7.3,9.4,15.3,1.0,214.3,,,,,,,,,,,,,,,,,,,,,3.65
ShenLa00,Laviska Shenault Jr,CAR,wr,@ 10:11 PM EDT,25,12.0,,,,,,,,,,,,17.3,4.1,0.7,83.3,6.4,13.2,0.8,126.3,0.0,25.6,,,,,,,,,,,,,,,,,,,3.61
RenfHu00,Hunter Renfrow,LV,wr,@ 10:11 PM EDT,27,12.0,,,,,,,,,,,,0.7,0.1,,3.3,9.4,17.5,1.1,190.3,,,0.0,37.9,,,,,,,,,,,,,,,,,3.61
WilsJe01,Jeff Wilson Jr.,MIA,rb,@ 10:11 PM EDT,27,11.5,,,,,,,,,,,,46.1,9.7,1.7,198.0,2.0,5.3,0.6,42.3,,,,,,,,,,,,,,,,,,,,,3.77
McBrTr01,Trey McBride,ARI,te,@ 10:11 PM EDT,23,12.0,,,,,,,,,,,,,,,,9.2,18.4,1.1,175.3,,,,,,,,,,,,,,,,,,,,,3.53
TrauAd00,Adam Trautman,DEN,te,@ 10:11 PM EDT,26,12.0,,,,,,,,,,,,,,,,8.7,16.7,1.4,168.0,,,,,,,,,,,,,,,,,,,,,3.51
JohnBr03,Brandon Johnson,DEN,wr,@ 10:11 PM EDT,25,12.0,,,,,,,,,,,,,,,,8.5,15.8,1.4,170.7,,,,,,,,,,,,,,,,,,,,,3.43
WestNi00,Nick Westbrook-Ikhine,TEN,wr,@ 10:11 PM EDT,26,12.0,,,,,,,,,,,,,,,,8.7,14.7,1.1,194.7,,,,,,,,,,,,,,,,,,,,,3.38
OlivJo00,Josh Oliver,MIN,te,@ 10:11 PM EDT,26,12.0,,,,,,,,,,,,,,,,7.3,15.6,1.9,126.3,,,,,,,,,,,,,,,,,,,,,3.3
WatkQu00,Quez Watkins,PHI,wr,@ 10:11 PM EDT,25,12.0,,,,,,,,,,,,0.7,0.1,,3.3,8.1,14.9,1.1,170.3,,,,,,,,,,,,,,,,,,,,,3.22
DissWi00,Will Dissly,SEA,te,@ 10:11 PM EDT,27,12.7,,,,,,,,,,,,,,,,8.1,15.8,0.9,161.3,,,,,,,,,,,,,,,,,,,,,2.96
LikeIs00,Isaiah Likely,BAL,te,@ 10:11 PM EDT,23,12.0,,,,,,,,,,,,,,,,7.5,14.2,1.2,152.3,,,,,,,,,,,,,,,,,,,,,3.05
ScotTy00,Tyler Scott,CHI,wr,@ 10:11 PM EDT,22,12.0,,,,,,,,,,,,3.3,0.7,,16.7,7.2,12.9,1.1,154.7,0.1,250.7,,,,,,,,,,,,,,,,,,,3.05
BrowDy00,Dyami Brown,WAS,wr,@ 10:11 PM EDT,23,12.0,,,,,,,,,,,,,,,,7.5,12.4,0.8,175.7,,,,,,,,,,,,,,,,,,,,,2.9
BryaHa00,Harrison Bryant,CLE,te,@ 10:11 PM EDT,25,12.7,,,,,,,,,,,,2.6,0.6,0.1,12.0,6.5,13.1,1.2,127.0,,,,,,,,,,,,,,,,,,,,,2.72
TurnCo00,Cole Turner,WAS,te,@ 10:11 PM EDT,23,12.0,,,,,,,,,,,,,,,,7.4,15.0,0.7,147.7,,,,,,,,,,,,,,,,,,,,,2.82
JordBr00,Brevin Jordan,HOU,te,@ 10:11 PM EDT,23,12.0,,,,,,,,,,,,,,,,7.0,14.4,1.0,135.7,,,,,,,,,,,,,,,,,,,,,2.81
SchoLu00,Luke Schoonmaker,DAL,te,@ 10:11 PM EDT,25,11.9,,,,,,,,,,,,,,,,6.6,13.5,1.3,126.0,,,,,,,,,,,,,,,,,,,,,2.83
TolbJa00,Jalen Tolbert,DAL,wr,@ 10:11 PM EDT,24,12.0,,,,,,,,,,,,,,,,7.2,13.7,0.8,151.0,,,,,,,,,,,,,,,,,,,,,2.8
CobbRa00,Randall Cobb,NYJ,wr,@ 10:11 PM EDT,33,12.0,,,,,,,,,,,,,,,,6.8,12.9,1.1,141.0,,,,,,,,,,,,,,,,,,,,,2.8
WoodJe02,Jelani Woods,IND,te,@ 10:11 PM EDT,25,11.9,,,,,,,,,,,,,,,,6.7,11.8,1.1,148.3,,,,,,,,,,,,,,,,,,,,,2.81
HoopAu00,Austin Hooper,LV,te,@ 10:11 PM EDT,29,12.0,,,,,,,,,,,,,,,,6.8,13.2,1.0,139.3,,,,,,,,,,,,,,,,,,,,,2.76
ForeDO00,D&apos;Onta Foreman,CHI,rb,@ 10:11 PM EDT,27,7.8,,,,,,,,,,,,35.9,7.4,1.2,156.0,1.8,5.2,0.2,42.0,,,,,,,,,,,,,,,,,,,,,4.23
CartMi01,Michael Carter,NYJ,rb,@ 10:11 PM EDT,24,11.7,,,,,,,,,,,,18.4,3.1,0.2,72.7,5.6,13.6,0.2,98.3,,,,,,,,,,,,,,,,,,,,,2.81
PhilKy00,Kyle Philips,TEN,wr,@ 10:11 PM EDT,24,11.9,,,,,,,,,,,,,,,,7.1,14.7,0.6,140.3,0.0,94.0,0.1,54.4,,,,,,,,,,,,,,,,,2.74
JuszKy00,Kyle Juszczyk,SF,rb,@ 10:11 PM EDT,32,11.7,,,,,,,,,,,,8.5,2.1,0.9,30.7,4.4,9.3,0.8,92.3,,,,,,,,,,,,,,,,,,,,,2.72
PattCo00,Cordarrelle Patterson,ATL,rb,@ 10:11 PM EDT,32,11.0,,,,,,,,,,,,23.6,5.0,0.9,101.0,3.3,8.2,0.2,67.0,0.1,142.0,,,,,,,,,,,,,,,,,,,2.86
WashDa02,Darnell Washington,PIT,te,@ 10:11 PM EDT,22,12.0,,,,,,,,,,,,,,,,6.1,12.5,0.9,121.0,,,,,,,,,,,,,,,,,,,,,2.5
RossJu00,Justyn Ross,KC,wr,@ 10:11 PM EDT,23,11.5,,,,,,,,,,,,,,,,6.2,10.0,0.8,150.3,,,,,,,,,,,,,,,,,,,,,2.57
RiveRo01,Ronnie Rivers,LAR,rb,@ 10:11 PM EDT,24,11.7,,,,,,,,,,,,37.0,6.5,0.6,146.3,2.1,6.6,0.1,38.7,,,,,,,,,,,,,,,,,,,,,2.52
BateJo00,John Bates,WAS,te,@ 10:11 PM EDT,25,12.0,,,,,,,,,,,,,,,,6.4,13.4,0.5,126.0,,,,,,,,,,,,,,,,,,,,,2.4
EvanCh02,Chris Evans,CIN,rb,@ 10:11 PM EDT,26,11.7,,,,,,,,,,,,13.3,2.7,0.4,56.3,4.1,9.5,0.5,79.0,0.1,162.5,,,,,,,,,,,,,,,,,,,2.45
SiemTr00,Trevor Siemian,NYJ,qb,@ 10:11 PM EDT,31,4.7,,81.3,48.0,28.4,2.3,6.7,3.0,516.7,6.4,,,4.0,0.4,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,6.07
AlieMo00,Mo Alie-Cox,IND,te,@ 10:11 PM EDT,30,12.0,,,,,,,,,,,,,,,,5.6,9.9,0.9,127.7,,,,,,,,,,,,,,,,,,,,,2.35
DemeEm00,Emari Demercado,ARI,rb,@ 10:11 PM EDT,24,11.7,,,,,,,,,,,,24.2,4.0,0.5,85.3,3.4,9.0,0.2,61.7,,,,,,,,,,,,,,,,,,,,,2.39
ChanTy00,Ty Chandler,MIN,rb,@ 10:11 PM EDT,25,11.7,,,,,,,,,,,,25.4,4.4,0.5,98.0,2.8,8.3,0.2,49.0,,,,,,,,,,,,,,,,,,,,,2.34
TillCe00,Cedric Tillman,CLE,wr,@ 10:11 PM EDT,23,12.7,,,,,,,,,,,,,,,,5.8,10.4,0.6,131.7,,,,,,,,,,,,,,,,,,,,,2.15
IngrKe00,Keaontay Ingram,ARI,rb,@ 10:11 PM EDT,24,11.4,,,,,,,,,,,,44.1,6.7,0.8,148.0,1.2,4.6,0.1,27.7,,,,,,,,,,,,,,,,,,,,,2.37
WhitZa00,Zamir White,LV,rb,@ 10:11 PM EDT,24,11.7,,,,,,,,,,,,34.3,6.7,1.0,142.3,1.1,4.0,0.0,28.0,,,,,,,,,,,,,,,,,,,,,2.3
HardMe00,Mecole Hardman Jr.,KC,wr,@ 10:11 PM EDT,25,12.0,,,,,,,,,,,,0.7,0.1,,3.3,5.6,9.7,0.6,131.7,0.0,127.6,0.1,79.9,,,,,,,,,,,,,,,,,2.22
WickDo00,Dontayvion Wicks,GB,wr,@ 10:11 PM EDT,22,12.0,,,,,,,,,,,,,,,,5.2,9.5,0.9,119.0,,,,,,,,,,,,,,,,,,,,,2.22
SherTr00,Trent Sherfield,BUF,wr,@ 10:11 PM EDT,27,12.0,,,,,,,,,,,,,,,,6.0,11.7,0.3,132.3,,,,,,,,,,,,,,,,,,,,,2.22
TonyRo00,Robert Tonyan Jr,CHI,te,@ 10:11 PM EDT,29,12.0,,,,,,,,,,,,,,,,4.8,9.9,1.1,97.3,,,,,,,,,,,,,,,,,,,,,2.19
DaviDe01,Derius Davis,LAC,wr,@ 10:11 PM EDT,23,12.7,,,,,,,,,,,,,,,,5.1,9.7,0.9,113.3,0.0,120.6,0.1,105.3,,,,,,,,,,,,,,,,,2.07
JohnDe04,D&apos;Ernest Johnson,JAX,rb,@ 10:11 PM EDT,27,11.7,,,,,,,,,,,,25.5,5.5,0.9,115.3,1.6,5.2,0.1,33.7,,,,,,,,,,,,,,,,,,,,,2.2
PascZa00,Zach Pascal,ARI,wr,@ 10:11 PM EDT,28,12.0,,,,,,,,,,,,,,,,5.6,10.4,0.4,126.7,,,,,,,,,,,,,,,,,,,,,2.14
ZaccOl00,Olamide Zaccheaus,PHI,wr,@ 10:11 PM EDT,26,12.0,,,,,,,,,,,,,,,,5.0,9.6,0.8,109.7,,,,,,,,,,,,,,,,,,,,,2.13
HeinTa00,Taylor Heinicke,ATL,qb,@ 10:11 PM EDT,30,8.3,,52.0,32.9,18.9,1.8,3.3,2.5,352.0,6.8,,,7.6,1.5,0.5,24.3,,,,,,,,,,,,,,,,,,,,,,,,,3.01
MitcKe01,Keaton Mitchell,BAL,rb,@ 10:11 PM EDT,21,11.2,,,,,,,,,,,,24.5,5.0,0.6,110.3,1.9,5.7,0.1,40.3,,,,,,,,,,,,,,,,,,,,,2.21
BellRo01,Ronnie Bell,SF,wr,@ 10:11 PM EDT,23,12.0,,,,,,,,,,,,,,,,4.8,8.6,0.8,113.7,0.0,42.9,0.0,34.6,,,,,,,,,,,,,,,,,2.05
McKeIs00,Isaiah McKenzie,IND,wr,@ 10:11 PM EDT,28,12.0,,,,,,,,,,,,,,,,5.3,10.7,0.4,112.3,,,0.1,100.3,,,,,,,,,,,,,,,,,2.05
AbduAm00,Ameer Abdullah,LV,rb,@ 10:11 PM EDT,30,11.7,,,,,,,,,,,,6.1,1.0,0.1,24.0,4.3,10.1,0.6,80.3,,,,,,,,,,,,,,,,,,,,,2.09
BrowCh06,Chase Brown,CIN,rb,@ 10:11 PM EDT,23,11.7,,,,,,,,,,,,20.2,4.1,0.7,84.0,2.1,6.4,0.1,41.0,,,,,,,,,,,,,,,,,,,,,2.06
ScotBo02,Boston Scott,PHI,rb,@ 10:11 PM EDT,28,11.7,,,,,,,,,,,,24.0,5.4,1.2,104.0,1.0,4.0,0.0,24.3,0.0,121.3,,,,,,,,,,,,,,,,,,,2.05
TurpKa00,KaVontae Turpin,DAL,wr,@ 10:11 PM EDT,27,12.0,,,,,,,,,,,,10.3,3.4,0.4,75.0,2.4,5.2,0.4,62.0,0.0,126.9,0.2,140.2,,,,,,,,,,,,,,,,,1.97
AkinJo00,Jordan Akins,CLE,te,@ 10:11 PM EDT,31,12.7,,,,,,,,,,,,,,,,4.2,8.4,0.9,91.7,,,,,,,,,,,,,,,,,,,,,1.82
BellDa03,Daniel Bellinger,NYG,te,@ 10:11 PM EDT,23,12.0,,,,,,,,,,,,,,,,4.7,10.5,0.5,93.3,,,,,,,,,,,,,,,,,,,,,1.92
MoorCh00,Chris Moore,TEN,wr,@ 10:11 PM EDT,30,12.0,,,,,,,,,,,,,,,,5.1,9.7,0.2,120.3,,,,,,,,,,,,,,,,,,,,,1.9
WhylJo00,Josh Whyle,TEN,te,@ 10:11 PM EDT,24,12.0,,,,,,,,,,,,,,,,4.3,8.8,0.7,94.3,,,,,,,,,,,,,,,,,,,,,1.87
DallDe00,DeeJay Dallas,SEA,rb,@ 10:11 PM EDT,25,12.3,,,,,,,,,,,,16.7,2.9,0.3,63.7,2.9,7.8,0.2,57.3,0.0,26.3,0.0,14.6,,,,,,,,,,,,,,,,,1.81
ShakKh00,Khalil Shakir,BUF,wr,@ 10:11 PM EDT,23,12.0,,,,,,,,,,,,,,,,4.1,8.1,0.8,90.0,,,,,,,,,,,,,,,,,,,,,1.84
GordMe00,Melvin Gordon III,BAL,rb,@ 10:11 PM EDT,30,11.7,,,,,,,,,,,,19.0,4.0,0.9,76.7,1.4,4.6,0.1,34.3,,,,,,,,,,,,,,,,,,,,,1.84
EvanZa00,Zach Evans,LAR,rb,@ 10:11 PM EDT,22,9.3,,,,,,,,,,,,26.0,5.3,0.9,109.0,0.7,3.0,0.0,24.7,,,,,,,,,,,,,,,,,,,,,2.31
IngoAl00,Alec Ingold,MIA,rb,@ 10:11 PM EDT,27,11.7,,,,,,,,,,,,2.4,0.7,0.4,6.7,3.3,7.5,0.6,70.0,,,,,,,,,,,,,,,,,,,,,1.83
TrubMi00,Mitch Trubisky,PIT,qb,@ 10:11 PM EDT,29,7.0,,51.9,32.4,18.2,1.1,4.0,1.4,328.3,6.3,,,6.3,1.3,0.4,23.7,,,,,,,,,,,,,,,,,,,,,,,,,2.99
WillTr03,Trayveon Williams,CIN,rb,@ 10:11 PM EDT,26,11.7,,,,,,,,,,,,20.5,4.0,0.5,86.3,1.7,5.4,0.1,35.3,,,,,,,,,,,,,,,,,,,,,1.79
OgunDa00,Dare Ogunbowale,HOU,rb,@ 10:11 PM EDT,29,11.7,,,,,,,,,,,,9.5,1.6,0.2,34.3,3.1,8.4,0.2,58.3,,,,,,,,,,,,,,,,,,,,,1.73
OgleAn00,Drew Ogletree,IND,te,@ 10:11 PM EDT,25,12.0,,,,,,,,,,,,,,,,3.6,7.0,0.8,84.7,,,,,,,,,,,,,,,,,,,,,1.68
MoreFo00,Foster Moreau,NO,te,@ 10:11 PM EDT,26,12.0,,,,,,,,,,,,,,,,3.5,7.4,0.8,78.3,,,,,,,,,,,,,,,,,,,,,1.67
WilsCe01,Cedrick Wilson Jr.,MIA,wr,@ 10:11 PM EDT,27,12.0,,,,,,,,,,,,,,,,3.8,7.3,0.6,92.7,,,0.1,40.3,,,,,,,,,,,,,,,,,1.67
OConAi01,Aidan O'Connell,LV,qb,@ 10:11 PM EDT,25,7.6,,60.0,38.7,21.1,1.3,5.3,1.3,373.3,6.2,,,5.3,0.6,0.3,6.7,,,,,,,,,,,,,,,,,,,,,,,,,2.62
DaltAn00,Andy Dalton,CAR,qb,@ 10:11 PM EDT,36,8.0,,56.0,34.9,19.7,0.9,3.3,1.7,351.7,6.3,,,3.0,0.3,0.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,2.45
MasoJo00,Jordan Mason,SF,rb,@ 10:11 PM EDT,24,11.7,,,,,,,,,,,,25.9,5.2,0.8,111.3,0.2,1.9,0.0,17.0,,,,,,,,,,,,,,,,,,,,,1.67
ReynCr00,Craig Reynolds,DET,rb,@ 10:11 PM EDT,27,11.7,,,,,,,,,,,,19.0,4.1,0.8,82.0,1.0,3.7,0.0,29.0,,,,,,,,,,,,,,,,,,,,,1.67
IrwiTr00,Trenton Irwin,CIN,wr,@ 10:11 PM EDT,27,12.0,,,,,,,,,,,,,,,,3.8,7.4,0.5,92.3,,,,,,,,,,,,,,,,,,,,,1.62
SpilIs00,Isaiah Spiller,LAC,rb,@ 10:11 PM EDT,22,12.3,,,,,,,,,,,,25.4,4.2,0.5,91.7,1.0,4.1,0.0,25.3,,,,,,,,,,,,,,,,,,,,,1.53
